Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
2008,NH,Restructured Retail Service Providers,69.00,69388.00,62139.00,0.00,NA,131596.00
2008,NJ,Restructured Retail Service Providers,19.00,1446136.00,841912.00,32011.00,NA,2320078.00
2008,NV,Restructured Retail Service Providers,0.00,0.00,99912.00,0.00,NA,99912.00
2008,NY,Restructured Retail Service Providers,1176617.00,7169714.00,773971.00,302989.00,NA,9423291.00
2008,OH,Restructured Retail Service Providers,228877.00,464126.00,325424.00,0.00,NA,1018427.00
2008,OR,Restructured Retail Service Providers,0.00,56562.00,135524.00,0.00,NA,192086.00
2008,PA,Restructured Retail Service Providers,160955.00,542459.00,354939.00,1735.00,NA,1060088.00
2008,RI,Restructured Retail Service Providers,1149.00,92811.00,46874.00,0.00,NA,140833.00
2008,VA,Restructured Retail Service Providers,2001.00,9.00,0.00,0.00,NA,2010.00
2008,WA,Restructured Retail Service Providers,0.00,4722.00,127371.00,0.00,NA,132092.00
2008,US,Restructured Retail Service Providers,2976781.00,21622703.00,9114176.00,568119.00,NA,34281778.00
2008,CA,Energy-Only Providers,21828.00,945304.00,675755.00,26846.00,NA,1669733.00
2008,CT,Energy-Only Providers,104252.00,867676.00,333734.00,18298.00,NA,1323959.00
2008,DC,Energy-Only Providers,4242.00,680189.00,24411.00,35146.00,NA,743987.00
2008,DE,Energy-Only Providers,10409.00,194146.00,178135.00,0.00,NA,382690.00
2008,ID,Energy-Only Providers,0.00,0.00,0.00,0.00,NA,0.00
2008,IL,Energy-Only Providers,103.00,1729868.00,2588421.00,35503.00,NA,4353894.00
2008,MA,Energy-Only Providers,229147.00,1784064.00,547800.00,31081.00,NA,2592092.00
2008,MD,Energy-Only Providers,94263.00,2043189.00,450200.00,55886.00,NA,2643538.00
2008,ME,Energy-Only Providers,414678.00,364620.00,305774.00,0.00,NA,1085072.00
2008,MI,Energy-Only Providers,19.00,155452.00,67273.00,0.00,NA,222744.00
2008,MT,Energy-Only Providers,7.00,9519.00,149010.00,0.00,NA,158536.00
2008,NH,Energy-Only Providers,41.00,54442.00,46984.00,0.00,NA,101467.00
2008,NJ,Energy-Only Providers,14.00,1089370.00,644273.00,26681.00,NA,1760338.00
2008,NV,Energy-Only Providers,0.00,0.00,96947.00,0.00,NA,96947.00
2008,NY,Energy-Only Providers,756645.00,4932235.00,581549.00,217497.00,NA,6487926.00
2008,OH,Energy-Only Providers,117717.00,263700.00,217448.00,0.00,NA,598865.00
2008,OR,Energy-Only Providers,0.00,48256.00,122237.00,0.00,NA,170493.00
2008,PA,Energy-Only Providers,103342.00,432261.00,321736.00,1241.00,NA,858580.00
2008,RI,Energy-Only Providers,846.00,62313.00,33903.00,0.00,NA,97061.00
2008,VA,Energy-Only Providers,1612.00,4.00,0.00,0.00,NA,1616.00
2008,WA,Energy-Only Providers,0.00,4127.00,120126.00,0.00,NA,124252.00
2008,US,Energy-Only Providers,1859165.00,15660733.00,7505713.00,448179.00,NA,25473790.00
2008,CA,Delivery-Only Service,10877.00,498326.00,248475.00,2379.00,NA,760057.00
2008,CT,Delivery-Only Service,72728.00,437547.00,120602.00,3752.00,NA,634629.00
2008,DC,Delivery-Only Service,975.00,238679.00,2974.00,8613.00,NA,251241.00
2008,DE,Delivery-Only Service,3432.00,19455.00,7795.00,0.00,NA,30682.00
2008,ID,Delivery-Only Service,0.00,0.00,0.00,0.00,NA,0.00
2008,IL,Delivery-Only Service,36.00,369620.00,324545.00,5247.00,NA,699448.00
2008,MA,Delivery-Only Service,133296.00,796736.00,190506.00,2289.00,NA,1122827.00
2008,MD,Delivery-Only Service,26816.00,433530.00,47171.00,6344.00,NA,513861.00
2008,ME,Delivery-Only Service,279961.00,166928.00,57799.00,0.00,NA,504687.00
2008,MI,Delivery-Only Service,20.00,38107.00,11575.00,0.00,NA,49702.00
2008,MT,Delivery-Only Service,5.00,3823.00,14158.00,0.00,NA,17986.00
2008,NH,Delivery-Only Service,28.00,14946.00,15155.00,0.00,NA,30129.00
2008,NJ,Delivery-Only Service,5.00,356766.00,197639.00,5330.00,NA,559740.00
2008,NV,Delivery-Only Service,0.00,0.00,2965.00,0.00,NA,2965.00
2008,NY,Delivery-Only Service,419972.00,2237479.00,192422.00,85492.00,NA,2935365.00
2008,OH,Delivery-Only Service,111160.00,200426.00,107976.00,0.00,NA,419562.00
2008,OR,Delivery-Only Service,0.00,8306.00,13287.00,0.00,NA,21593.00
2008,PA,Delivery-Only Service,57613.00,110198.00,33203.00,494.00,NA,201508.00
2008,RI,Delivery-Only Service,303.00,30498.00,12971.00,0.00,NA,43772.00
2008,VA,Delivery-Only Service,389.00,5.00,0.00,0.00,NA,394.00
2008,WA,Delivery-Only Service,0.00,595.00,7245.00,0.00,NA,7840.00
2008,US,Delivery-Only Service,1117616.00,5961970.00,1608463.00,119940.00,NA,8807988.00
2007,AK,Total Electric Industry,320973.00,344694.00,174804.00,0.00,NA,840471.00
2007,AL,Total Electric Industry,3056790.00,1990625.00,1906453.00,0.00,NA,6953868.00
2007,AR,Total Electric Industry,1520509.00,816053.00,936447.00,0.00,NA,3273009.00
2007,AZ,Total Electric Industry,3327590.00,2519366.00,742587.00,0.00,NA,6589543.00
2007,CA,Total Electric Industry,12859833.00,15854395.00,5045976.00,70985.00,NA,33831189.00
2007,CO,Total Electric Industry,1631722.00,1562286.00,782706.00,3181.00,NA,3979895.00
2007,CT,Total Electric Industry,2555595.00,2327663.00,702023.00,28018.00,NA,5613299.00
2007,DC,Total Electric Industry,220246.00,1143377.00,27657.00,36809.00,NA,1428089.00
2007,DE,Total Electric Industry,588410.00,484246.00,274754.00,0.00,NA,1347410.00
2007,FL,Total Electric Industry,13222562.00,9154114.00,1492400.00,9354.00,NA,23878430.00
2007,GA,Total Electric Industry,5113632.00,3790901.00,1883808.00,11509.00,NA,10799850.00
2007,HI,Total Electric Industry,772068.00,771204.00,710171.00,0.00,NA,2253443.00
2007,IA,Total Electric Industry,1328152.00,858697.00,906073.00,0.00,NA,3092922.00
2007,ID,Total Electric Industry,530332.00,309173.00,364107.00,0.00,NA,1203612.00
2007,IL,Total Electric Industry,4863297.00,4461530.00,3001349.00,35061.00,NA,12361237.00
2007,IN,Total Electric Industry,2862275.00,1805816.00,2444711.00,1908.00,NA,7114710.00
2007,KS,Total Electric Industry,1131172.00,1056253.00,558243.00,0.00,NA,2745668.00
2007,KY,Total Electric Industry,2055657.00,1353534.00,1984095.00,0.00,NA,5393286.00
2007,LA,Total Electric Industry,2706812.00,2088783.00,1882740.00,432.00,NA,6678767.00
2007,MA,Total Electric Industry,3268685.00,4126965.00,1230910.00,37246.00,NA,8663806.00
2007,MD,Total Electric Industry,3353162.00,3553227.00,563023.00,53224.00,NA,7522636.00
2007,ME,Total Electric Industry,729194.00,542983.00,458667.00,0.00,NA,1730844.00
2007,MI,Total Electric Industry,3611793.00,3513901.00,2192100.00,486.00,NA,9318280.00
2007,MN,Total Electric Industry,2078498.00,1684183.00,1310820.00,1740.00,NA,5075241.00
2007,MO,Total Electric Industry,2758442.00,1972801.00,881870.00,1204.00,NA,5614317.00
2007,MS,Total Electric Industry,1737497.00,1195618.00,931331.00,0.00,NA,3864446.00
2007,MT,Total Electric Industry,398441.00,391258.00,317808.00,0.00,NA,1107507.00
2007,NC,Total Electric Industry,5271039.00,3477245.00,1583676.00,2.00,NA,10331962.00
2007,ND,Total Electric Industry,297098.00,277519.00,189730.00,0.00,NA,764347.00
2007,NE,Total Electric Industry,739995.00,600511.00,434831.00,0.00,NA,1775337.00
2007,NH,Total Electric Industry,668467.00,635856.00,266612.00,0.00,NA,1570935.00
2007,NJ,Total Electric Industry,4206786.00,5310199.00,1110287.00,32658.00,NA,10659930.00
2007,NM,Total Electric Industry,582486.00,684594.00,388866.00,0.00,NA,1655946.00
2007,NV,Total Electric Industry,1464211.00,943809.00,1150536.00,848.00,NA,3559404.00
2007,NY,Total Electric Industry,8590669.00,11829257.00,1760986.00,372518.00,NA,22553430.00
2007,OH,Total Electric Industry,5203953.00,4174946.00,3413034.00,4751.00,NA,12796684.00
2007,OK,Total Electric Industry,1833710.00,1366509.00,822830.00,0.00,NA,4023049.00
2007,OR,Total Electric Industry,1585853.00,1165414.00,663797.00,1240.00,NA,3416304.00
2007,PA,Total Electric Industry,5976913.00,4374768.00,3337533.00,67636.00,NA,13756850.00
2007,RI,Total Electric Industry,439939.00,470096.00,141013.00,0.00,NA,1051048.00
2007,SC,Total Electric Industry,2716414.00,1684145.00,1479251.00,0.00,NA,5879810.00
2007,SD,Total Electric Industry,343975.00,276376.00,110043.00,0.00,NA,730394.00
2007,TN,Total Electric Industry,3362582.00,2425992.00,1758177.00,158.00,NA,7546909.00
2007,TX,Total Electric Industry,15418549.00,10909827.00,8438746.00,5631.00,NA,34772753.00
2007,UT,Total Electric Industry,713613.00,669324.00,396334.00,2528.00,NA,1781799.00
2007,VA,Total Electric Industry,3975897.00,2995928.00,958560.00,12968.00,NA,7943353.00
2007,VT,Total Electric Industry,306927.00,253041.00,145890.00,0.00,NA,705858.00
2007,WA,Total Electric Industry,2569667.00,1939517.00,948353.00,88.00,NA,5457625.00
2007,WI,Total Electric Industry,2430999.00,2047231.00,1567160.00,0.00,NA,6045390.00
2007,WV,Total Electric Industry,790901.00,454212.00,579746.00,286.00,NA,1825145.00
2007,WY,Total Electric Industry,200930.00,263277.00,358315.00,0.00,NA,822522.00
2007,US,Total Electric Industry,148294912.00,128903239.00,65711939.00,792469.00,NA,343702559.00
2007,AK,Full-Service Providers,320973.00,344694.00,174804.00,0.00,NA,840471.00
2007,AL,Full-Service Providers,3056790.00,1990625.00,1906453.00,0.00,NA,6953868.00
2007,AR,Full-Service Providers,1520509.00,816053.00,936447.00,0.00,NA,3273009.00
2007,AZ,Full-Service Providers,3327590.00,2519366.00,742587.00,0.00,NA,6589543.00
2007,CA,Full-Service Providers,12822181.00,14494797.00,4162759.00,39186.00,NA,31518923.00
2007,CO,Full-Service Providers,1631722.00,1562286.00,782706.00,3181.00,NA,3979895.00
2007,CT,Full-Service Providers,2382738.00,1446123.00,266575.00,17706.00,NA,4113142.00
2007,DC,Full-Service Providers,217736.00,305934.00,0.00,0.00,NA,523670.00
2007,DE,Full-Service Providers,582281.00,278461.00,118804.00,0.00,NA,979546.00
2007,FL,Full-Service Providers,13222562.00,9154114.00,1492400.00,9354.00,NA,23878430.00
2007,GA,Full-Service Providers,5113632.00,3790901.00,1883808.00,11509.00,NA,10799850.00
2007,HI,Full-Service Providers,772068.00,771204.00,710171.00,0.00,NA,2253443.00
2007,IA,Full-Service Providers,1328152.00,858697.00,906073.00,0.00,NA,3092922.00
2007,ID,Full-Service Providers,530332.00,309173.00,364107.00,0.00,NA,1203612.00
2007,IL,Full-Service Providers,4863297.00,2770600.00,458969.00,1393.00,NA,8094259.00
2007,IN,Full-Service Providers,2862275.00,1805816.00,2444711.00,1908.00,NA,7114710.00
2007,KS,Full-Service Providers,1131172.00,1056253.00,558243.00,0.00,NA,2745668.00
2007,KY,Full-Service Providers,2055657.00,1353534.00,1984095.00,0.00,NA,5393286.00
2007,LA,Full-Service Providers,2706812.00,2088783.00,1882740.00,432.00,NA,6678767.00
2007,MA,Full-Service Providers,2953433.00,1711431.00,466425.00,5458.00,NA,5136747.00
2007,MD,Full-Service Providers,3258857.00,1284362.00,94168.00,0.00,NA,4637387.00
2007,ME,Full-Service Providers,10495.00,5269.00,3597.00,0.00,NA,19361.00
2007,MI,Full-Service Providers,3611793.00,3329913.00,2069550.00,486.00,NA,9011742.00
2007,MN,Full-Service Providers,2078498.00,1684183.00,1310820.00,1740.00,NA,5075241.00
2007,MO,Full-Service Providers,2758442.00,1972801.00,881870.00,1204.00,NA,5614317.00
2007,MS,Full-Service Providers,1737497.00,1195618.00,931331.00,0.00,NA,3864446.00
2007,MT,Full-Service Providers,398439.00,381833.00,190006.00,0.00,NA,970278.00
2007,NC,Full-Service Providers,5271039.00,3477245.00,1583676.00,2.00,NA,10331962.00
2007,ND,Full-Service Providers,297098.00,277519.00,189730.00,0.00,NA,764347.00
2007,NE,Full-Service Providers,739995.00,600511.00,434831.00,0.00,NA,1775337.00
2007,NH,Full-Service Providers,668431.00,532949.00,183660.00,0.00,NA,1385040.00
2007,NJ,Full-Service Providers,4206786.00,3950020.00,517145.00,1410.00,NA,8675361.00
2007,NM,Full-Service Providers,582486.00,684594.00,388866.00,0.00,NA,1655946.00
2007,NV,Full-Service Providers,1464211.00,943809.00,1060548.00,848.00,NA,3469416.00
2007,NY,Full-Service Providers,7658015.00,5591681.00,690432.00,42963.00,NA,13983091.00
2007,OH,Full-Service Providers,4961500.00,3698393.00,3083239.00,4751.00,NA,11747883.00
2007,OK,Full-Service Providers,1833710.00,1366509.00,822830.00,0.00,NA,4023049.00
2007,OR,Full-Service Providers,1585853.00,1119747.00,552473.00,1240.00,NA,3259313.00
2007,PA,Full-Service Providers,5848890.00,3884109.00,3024277.00,65974.00,NA,12823250.00
2007,RI,Full-Service Providers,439215.00,376802.00,91804.00,0.00,NA,907821.00
2007,SC,Full-Service Providers,2716414.00,1684145.00,1479251.00,0.00,NA,5879810.00
2007,SD,Full-Service Providers,343975.00,276376.00,110043.00,0.00,NA,730394.00
2007,TN,Full-Service Providers,3362582.00,2425992.00,1758177.00,158.00,NA,7546909.00
2007,TX,Full-Service Providers,15418549.00,10909827.00,8438746.00,5631.00,NA,34772753.00
2007,UT,Full-Service Providers,713613.00,669324.00,396334.00,2528.00,NA,1781799.00
2007,VA,Full-Service Providers,3973783.00,2993351.00,958560.00,12968.00,NA,7938662.00
2007,VT,Full-Service Providers,306927.00,253041.00,145890.00,0.00,NA,705858.00
2007,WA,Full-Service Providers,2569667.00,1939494.00,810158.00,88.00,NA,5319407.00
2007,WI,Full-Service Providers,2430999.00,2047231.00,1567160.00,0.00,NA,6045390.00
2007,WV,Full-Service Providers,790901.00,454212.00,579746.00,286.00,NA,1825145.00
2007,WY,Full-Service Providers,200930.00,263277.00,358315.00,0.00,NA,822522.00
2007,US,Full-Service Providers,145641502.00,109702982.00,56950110.00,232404.00,NA,312526998.00
2007,CA,Restructured Retail Service Providers,37652.00,1359598.00,883217.00,31799.00,NA,2312266.00
2007,CT,Restructured Retail Service Providers,172857.00,881540.00,435448.00,10312.00,NA,1500157.00
2007,DC,Restructured Retail Service Providers,2510.00,837443.00,27657.00,36809.00,NA,904419.00
2007,DE,Restructured Retail Service Providers,6129.00,205785.00,155950.00,0.00,NA,367864.00
2007,IL,Restructured Retail Service Providers,0.00,1690930.00,2542380.00,33668.00,NA,4266978.00
2007,MA,Restructured Retail Service Providers,315252.00,2415534.00,764485.00,31788.00,NA,3527059.00
2007,MD,Restructured Retail Service Providers,94305.00,2268865.00,468855.00,53224.00,NA,2885249.00
2007,ME,Restructured Retail Service Providers,718699.00,537714.00,455070.00,0.00,NA,1711483.00
2007,MI,Restructured Retail Service Providers,0.00,183988.00,122550.00,0.00,NA,306538.00
2007,MT,Restructured Retail Service Providers,2.00,9425.00,127802.00,0.00,NA,137229.00
2007,NH,Restructured Retail Service Providers,36.00,102907.00,82952.00,0.00,NA,185895.00
2007,NJ,Restructured Retail Service Providers,0.00,1360179.00,593142.00,31248.00,NA,1984569.00
2007,NV,Restructured Retail Service Providers,0.00,0.00,89988.00,0.00,NA,89988.00
2007,NY,Restructured Retail Service Providers,932654.00,6237576.00,1070554.00,329555.00,NA,8570339.00
2007,OH,Restructured Retail Service Providers,242453.00,476553.00,329795.00,0.00,NA,1048801.00
2007,OR,Restructured Retail Service Providers,0.00,45667.00,111324.00,0.00,NA,156991.00
2007,PA,Restructured Retail Service Providers,128023.00,490659.00,313256.00,1662.00,NA,933600.00
2007,RI,Restructured Retail Service Providers,724.00,93294.00,49209.00,0.00,NA,143227.00
2007,VA,Restructured Retail Service Providers,2114.00,2577.00,0.00,0.00,NA,4691.00
2007,WA,Restructured Retail Service Providers,0.00,23.00,138195.00,0.00,NA,138218.00
2007,US,Restructured Retail Service Providers,2653410.00,19200257.00,8761829.00,560065.00,NA,31175561.00
2007,CA,Energy-Only Providers,23797.00,856714.00,623543.00,29793.00,NA,1533847.00
2007,CT,Energy-Only Providers,128126.00,598487.00,331887.00,8370.00,NA,1066870.00
2007,DC,Energy-Only Providers,1899.00,619754.00,24681.00,28293.00,NA,674627.00
2007,DE,Energy-Only Providers,5464.00,185718.00,149228.00,0.00,NA,340410.00
2007,IL,Energy-Only Providers,0.00,1372360.00,2240791.00,28888.00,NA,3642039.00
2007,MA,Energy-Only Providers,192876.00,1677952.00,578318.00,29509.00,NA,2478655.00
2007,MD,Energy-Only Providers,77759.00,1849963.00,419888.00,47034.00,NA,2394644.00
2007,ME,Energy-Only Providers,413875.00,342026.00,390197.00,0.00,NA,1146098.00
2007,MI,Energy-Only Providers,0.00,139033.00,104846.00,0.00,NA,243879.00
2007,MT,Energy-Only Providers,1.00,5979.00,114287.00,0.00,NA,120267.00
2007,NH,Energy-Only Providers,22.00,73469.00,61526.00,0.00,NA,135017.00
2007,NJ,Energy-Only Providers,0.00,982459.00,436908.00,25384.00,NA,1444751.00
2007,NV,Energy-Only Providers,0.00,0.00,87356.00,0.00,NA,87356.00
2007,NY,Energy-Only Providers,596289.00,4110102.00,867581.00,259927.00,NA,5833899.00
2007,OH,Energy-Only Providers,124613.00,259022.00,221407.00,0.00,NA,605042.00
2007,OR,Energy-Only Providers,0.00,38919.00,99928.00,0.00,NA,138847.00
2007,PA,Energy-Only Providers,79328.00,375298.00,279624.00,1207.00,NA,735457.00
2007,RI,Energy-Only Providers,303.00,63117.00,36176.00,0.00,NA,99596.00
2007,VA,Energy-Only Providers,1684.00,2409.00,0.00,0.00,NA,4093.00
2007,WA,Energy-Only Providers,0.00,19.00,128571.00,0.00,NA,128590.00
2007,US,Energy-Only Providers,1646036.00,13552800.00,7196743.00,458405.00,NA,22853984.00
2007,CA,Delivery-Only Service,13855.00,502884.00,259674.00,2006.00,NA,778419.00
2007,CT,Delivery-Only Service,44731.00,283053.00,103561.00,1942.00,NA,433287.00
2007,DC,Delivery-Only Service,611.00,217689.00,2976.00,8516.00,NA,229792.00
2007,DE,Delivery-Only Service,665.00,20067.00,6722.00,0.00,NA,27454.00
2007,IL,Delivery-Only Service,0.00,318570.00,301589.00,4780.00,NA,624939.00
2007,MA,Delivery-Only Service,122376.00,737582.00,186167.00,2279.00,NA,1048404.00
2007,MD,Delivery-Only Service,16546.00,418902.00,48967.00,6190.00,NA,490605.00
2007,ME,Delivery-Only Service,304824.00,195688.00,64873.00,0.00,NA,565385.00
2007,MI,Delivery-Only Service,0.00,44955.00,17704.00,0.00,NA,62659.00
2007,MT,Delivery-Only Service,1.00,3446.00,13515.00,0.00,NA,16962.00
2007,NH,Delivery-Only Service,14.00,29438.00,21426.00,0.00,NA,50878.00
2007,NJ,Delivery-Only Service,0.00,377720.00,156234.00,5864.00,NA,539818.00
2007,NV,Delivery-Only Service,0.00,0.00,2632.00,0.00,NA,2632.00
2007,NY,Delivery-Only Service,336365.00,2127474.00,202973.00,69628.00,NA,2736440.00
2007,OH,Delivery-Only Service,117840.00,217531.00,108388.00,0.00,NA,443759.00
2007,OR,Delivery-Only Service,0.00,6748.00,11396.00,0.00,NA,18144.00
2007,PA,Delivery-Only Service,48695.00,115361.00,33632.00,455.00,NA,198143.00
2007,RI,Delivery-Only Service,421.00,30177.00,13033.00,0.00,NA,43631.00
2007,VA,Delivery-Only Service,430.00,168.00,0.00,0.00,NA,598.00
2007,WA,Delivery-Only Service,0.00,4.00,9624.00,0.00,NA,9628.00
2007,US,Delivery-Only Service,1007374.00,5647457.00,1565086.00,101660.00,NA,8321577.00
2006,AK,Total Electric Industry,314378.00,336254.00,143432.00,0.00,NA,794064.00
2006,AL,Total Electric Industry,2824690.00,1808546.00,1778046.00,0.00,NA,6411282.00
2006,AR,Total Electric Industry,1510709.00,805818.00,943191.00,0.00,NA,3259718.00
2006,AZ,Total Electric Industry,3041748.00,2294868.00,697504.00,0.00,NA,6034120.00
2006,CA,Total Electric Industry,12875539.00,15636088.00,5145016.00,55192.00,NA,33711835.00
2006,CO,Total Electric Industry,1529025.00,1512448.00,741299.00,1921.00,NA,3784693.00
2006,CT,Total Electric Industry,2185136.00,1909189.00,576723.00,25741.00,NA,4696789.00
2006,DC,Total Electric Industry,179994.00,1008211.00,41806.00,32530.00,NA,1262541.00
2006,DE,Total Electric Industry,504601.00,428533.00,237622.00,0.00,NA,1170756.00
2006,FL,Total Electric Industry,13263648.00,9047713.00,1523469.00,10185.00,NA,23845015.00
2006,GA,Total Electric Industry,4857738.00,3558589.00,1860951.00,10930.00,NA,10288208.00
2006,HI,Total Electric Industry,742993.00,747603.00,699556.00,0.00,NA,2190152.00
2006,IA,Total Electric Industry,1285276.00,850300.00,902171.00,59.00,NA,3037806.00
2006,ID,Total Electric Industry,500240.00,299737.00,320582.00,0.00,NA,1120559.00
2006,IL,Total Electric Industry,3907210.00,4025133.00,2105922.00,28990.00,NA,10067255.00
2006,IN,Total Electric Industry,2655440.00,1718957.00,2451293.00,1753.00,NA,6827443.00
2006,KS,Total Electric Industry,1114254.00,1029585.00,596106.00,0.00,NA,2739945.00
2006,KY,Total Electric Industry,1821794.00,1218886.00,1776046.00,0.00,NA,4816726.00
2006,LA,Total Electric Industry,2568187.00,1983713.00,1880966.00,363.00,NA,6433229.00
2006,MA,Total Electric Industry,3257338.00,4077684.00,1252131.00,41254.00,NA,8628407.00
2006,MD,Total Electric Industry,2613587.00,3140522.00,492974.00,40603.00,NA,6287686.00
2006,ME,Total Electric Industry,600505.00,513629.00,335570.00,0.00,NA,1449704.00
2006,MI,Total Electric Industry,3381935.00,3344517.00,2061249.00,369.00,NA,8788070.00
2006,MN,Total Electric Industry,1905115.00,1556427.00,1198299.00,1676.00,NA,4661517.00
2006,MO,Total Electric Industry,2519514.00,1810853.00,838292.00,1088.00,NA,5169747.00
2006,MS,Total Electric Industry,1764908.00,1212977.00,933999.00,0.00,NA,3911884.00
2006,MT,Total Electric Industry,363945.00,348776.00,242239.00,0.00,NA,954960.00
2006,NC,Total Electric Industry,4818176.00,3195294.00,1530691.00,1.00,NA,9544162.00
2006,ND,Total Electric Industry,274953.00,259977.00,163157.00,0.00,NA,698087.00
2006,NE,Total Electric Industry,688822.00,557784.00,408990.00,0.00,NA,1655596.00
2006,NH,Total Electric Industry,646112.00,641808.00,247582.00,0.00,NA,1535502.00
2006,NJ,Total Electric Industry,3676188.00,4582664.00,1180090.00,28266.00,NA,9467208.00
2006,NM,Total Electric Industry,544295.00,655056.00,379913.00,0.00,NA,1579264.00
2006,NV,Total Electric Industry,1327029.00,908396.00,1093540.00,810.00,NA,3329775.00
2006,NY,Total Electric Industry,8181162.00,11792954.00,1406615.00,334967.00,NA,21715698.00
2006,OH,Total Electric Industry,4800765.00,3893020.00,3132921.00,4420.00,NA,11831126.00
2006,OK,Total Electric Industry,1854266.00,1336178.00,819271.00,0.00,NA,4009715.00
2006,OR,Total Electric Industry,1418754.00,1088309.00,630296.00,1157.00,NA,3138516.00
2006,PA,Total Electric Industry,5358994.00,4080968.00,3178945.00,60851.00,NA,12679758.00
2006,RI,Total Electric Industry,454735.00,486200.00,149048.00,0.00,NA,1089983.00
2006,SC,Total Electric Industry,2576252.00,1591080.00,1480768.00,0.00,NA,5648100.00
2006,SD,Total Electric Industry,317311.00,262161.00,94431.00,0.00,NA,673903.00
2006,TN,Total Electric Industry,3164295.00,2323118.00,1760574.00,160.00,NA,7248147.00
2006,TX,Total Electric Industry,16307430.00,10950528.00,8185081.00,5198.00,NA,35448237.00
2006,UT,Total Electric Industry,625218.00,599153.00,351937.00,2100.00,NA,1578408.00
2006,VA,Total Electric Industry,3641809.00,2774956.00,891170.00,11119.00,NA,7319054.00
2006,VT,Total Electric Industry,286876.00,236627.00,135417.00,0.00,NA,658920.00
2006,WA,Total Electric Industry,2349887.00,1896054.00,976349.00,67.00,NA,5222357.00
2006,WI,Total Electric Industry,2288770.00,1904968.00,1480313.00,0.00,NA,5674051.00
2006,WV,Total Electric Industry,699628.00,412635.00,516186.00,255.00,NA,1628704.00
2006,WY,Total Electric Industry,191176.00,258440.00,337969.00,0.00,NA,787585.00
2006,US,Total Electric Industry,140582350.00,122913884.00,62307708.00,702025.00,NA,326505967.00
2006,AK,Full-Service Providers,314378.00,336254.00,143432.00,0.00,NA,794064.00
2006,AL,Full-Service Providers,2824690.00,1808546.00,1778046.00,0.00,NA,6411282.00
2006,AR,Full-Service Providers,1510709.00,805818.00,943191.00,0.00,NA,3259718.00
2006,AZ,Full-Service Providers,3041748.00,2294868.00,697504.00,0.00,NA,6034120.00
2006,CA,Full-Service Providers,12835047.00,14209557.00,4149636.00,39268.00,NA,31233508.00
2006,CO,Full-Service Providers,1529025.00,1512448.00,741299.00,1921.00,NA,3784693.00
2006,CT,Full-Service Providers,2112142.00,1799756.00,538610.00,25741.00,NA,4476249.00
2006,DC,Full-Service Providers,175779.00,551090.00,-2832.00,-637.00,NA,723400.00
2006,DE,Full-Service Providers,503153.00,323335.00,124991.00,0.00,NA,951479.00
2006,FL,Full-Service Providers,13263648.00,9047713.00,1523469.00,10185.00,NA,23845015.00
2006,GA,Full-Service Providers,4857738.00,3558589.00,1860951.00,10930.00,NA,10288208.00
2006,HI,Full-Service Providers,742993.00,747603.00,699556.00,0.00,NA,2190152.00
2006,IA,Full-Service Providers,1285276.00,850300.00,902171.00,59.00,NA,3037806.00
2006,ID,Full-Service Providers,500240.00,299737.00,320582.00,0.00,NA,1120559.00
2006,IL,Full-Service Providers,3907210.00,3208249.00,1414592.00,28990.00,NA,8559041.00
2006,IN,Full-Service Providers,2655440.00,1718957.00,2451293.00,1753.00,NA,6827443.00
2006,KS,Full-Service Providers,1114254.00,1029585.00,596106.00,0.00,NA,2739945.00
2006,KY,Full-Service Providers,1821794.00,1218886.00,1776046.00,0.00,NA,4816726.00
2006,LA,Full-Service Providers,2568187.00,1983713.00,1880966.00,363.00,NA,6433229.00
2006,MA,Full-Service Providers,2997420.00,2062200.00,523664.00,6147.00,NA,5589431.00
2006,MD,Full-Service Providers,2563151.00,1564848.00,115623.00,0.00,NA,4243622.00
2006,ME,Full-Service Providers,10653.00,5745.00,42099.00,0.00,NA,58497.00
2006,MI,Full-Service Providers,3381907.00,3064029.00,1922614.00,369.00,NA,8368919.00
2006,MN,Full-Service Providers,1905115.00,1556427.00,1198299.00,1676.00,NA,4661517.00
2006,MO,Full-Service Providers,2519514.00,1810853.00,838292.00,1088.00,NA,5169747.00
2006,MS,Full-Service Providers,1764908.00,1212977.00,933999.00,0.00,NA,3911884.00
2006,MT,Full-Service Providers,363945.00,348514.00,106167.00,0.00,NA,818626.00
2006,NC,Full-Service Providers,4818176.00,3195294.00,1530691.00,1.00,NA,9544162.00
2006,ND,Full-Service Providers,274953.00,259977.00,163157.00,0.00,NA,698087.00
2006,NE,Full-Service Providers,688822.00,557784.00,408990.00,0.00,NA,1655596.00
2006,NH,Full-Service Providers,646112.00,556142.00,200528.00,0.00,NA,1402782.00
2006,NJ,Full-Service Providers,3676102.00,3588592.00,446015.00,1245.00,NA,7711954.00
2006,NM,Full-Service Providers,544295.00,655056.00,379913.00,0.00,NA,1579264.00
2006,NV,Full-Service Providers,1327029.00,908396.00,1013438.00,810.00,NA,3249673.00
2006,NY,Full-Service Providers,7581341.00,5706346.00,671541.00,42438.00,NA,14001666.00
2006,OH,Full-Service Providers,4553969.00,3413687.00,2794238.00,4420.00,NA,10766314.00
2006,OK,Full-Service Providers,1854266.00,1336178.00,819271.00,0.00,NA,4009715.00
2006,OR,Full-Service Providers,1418754.00,1046825.00,583795.00,1157.00,NA,3050531.00
