,YEAR,STATE,STATE_NAME,ELECTION_RESULT,CHANGE_IN_GOVT,COAL,GEOTHERMAL,HYDROELECTRIC CONVENTIONAL,NATURAL GAS,NUCLEAR,OTHER,OTHER BIOMASS,OTHER GASES,PETROLEUM,PUMPED STORAGE,SOLAR THERMAL AND PHOTOVOLTAIC,WIND,WOOD AND WOOD DERIVED FUELS,GENERATION_TOTAL,COAL (SHORT TONS),GEOTHERMAL (BILLION BTU),NATURAL GAS (MCF),OTHER GASES (BILLION BTU),PETROLEUM (BARRELS),Median Income,PRICE_INFLATION_RATE,ELECTRICITY_REVENUE_GROWTH,Carbon_dioxide(MT),Sulphur_dioxide(MT),Nitric_oxide(MT)
183,2004,NH,NEW HAMPSHIRE,BLUE,1.0,0.02581484789920837,0.0,0.01433010210368402,0.021123547871827235,0.10307917821931631,0.029620660185427437,0.053315986978536394,0.0,0.04873136489503491,0.7161914177305996,1.778937501961067e-07,0.0,0.11716931423648792,0.04934186201291747,0.01502884077235061,0.0,0.021015111575482318,0.0,0.05469460951725148,56815.0,0.06645563197091463,0.05006505124152777,0.030804695036623555,0.045568832352915395,0.028613658570457848
184,2004,NJ,NEW JERSEY,BLUE,0.0,0.06537498740504345,0.0,0.00040841797729476774,0.06244274807906107,0.27428401479082537,0.14492757925753175,0.2766422183344039,0.0064637094153003,0.03553863170181176,0.6243561452541294,1.778937501961067e-07,0.0,0.00011078408390418392,0.11558531893700008,0.03752318649002317,0.0,0.06748975047274289,0.01036252400471408,0.03978572868815512,55275.0,0.09656058330347421,0.10212116903786135,0.08031869839930349,0.042819570953913054,0.08489115501173015
185,2004,NM,NEW MEXICO,RED,1.0,0.18533593509783364,0.0,0.001513302962910757,0.011707245284982496,0.0,0.012883822018362447,5.115598522555835e-05,0.0,0.0012147177043620111,0.7161914177305996,1.778937501961067e-07,0.0061404296555299005,0.00011078408390418392,0.06810266645449094,0.15087722518297036,0.0,0.018544204668258835,0.0,0.0008352553039342106,39562.0,0.03458143182533746,0.04099321618453042,0.11882075443991365,0.03062498356229234,0.16925656070668643
186,2004,NV,NEVADA,RED,0.0,0.11562802804301181,0.09900599475004747,0.01759054006414768,0.06408006720054517,0.0,0.012883822018362447,5.115598522555835e-05,0.00350579799282939,0.0028008843883133255,0.7161914177305996,1.778937501961067e-07,0.0,0.00011078408390418392,0.07788621833621653,0.07699176830600986,0.0977726568956868,0.07026437657100496,0.0038994454852356334,0.002591841491915911,47204.0,0.08143294521892372,0.07279156525156415,0.09422845555628052,0.04340343833010424,0.10724046087383504
187,2004,NY,NEW YORK,BLUE,0.0,0.1447321496387085,0.0,0.2612749023451705,0.10677184818973702,0.41160788081043687,0.24814471047600295,0.4456055773039428,0.0,0.5227647499668371,0.4562065592874283,1.778937501961067e-07,0.001392603739307729,0.08003918538390967,0.2854700617292172,0.08738984700599124,0.0,0.12911344751968606,0.0,0.537403837580368,44649.0,-0.0027243514274603343,0.016158956347976868,0.21720975872844162,0.20696082127170873,0.20975909769513482
188,2004,OH,OHIO,RED,0.0,0.8116503747068923,0.0,0.007949186122559892,0.005441632611694049,0.16154395273219047,0.012886471565506956,0.010371937787072807,0.05034811959016516,0.03463779543483242,0.7161914177305996,1.778937501961067e-07,0.0,0.06405440420755712,0.3069556881117829,0.4994908020296327,0.0,0.006390172717187247,0.036487165401283696,0.04018028767600175,43055.0,0.03232749249777058,0.03742153845913597,0.4663819851847943,0.9201592046779524,0.622459911614596
189,2004,OK,OKLAHOMA,RED,0.0,0.21407299987416065,0.0,0.03241941265720429,0.09109111495017434,0.0,0.015242621266580578,5.115598522555835e-05,0.0,0.00212454557451411,0.6414162362408209,1.778937501961067e-07,0.006849336348619678,0.04028560376071641,0.1256175309409644,0.1842826472030744,0.0,0.10881749584268628,0.0,0.0012499859184459327,39614.0,0.03482300366659615,0.03498185201605558,0.17808822484770842,0.0905906177948048,0.19122395432924802
190,2004,OR,OREGON,BLUE,0.0,0.022518923518468695,0.0,0.36028802022612333,0.05290939353460802,0.0,0.023944883290321288,0.029616185127661777,0.0,0.0019920243593111783,0.7161914177305996,1.778937501961067e-07,0.007402645548015324,0.06602283788229142,0.10626954264251934,0.018890869844888022,0.0,0.04996300821772652,0.0,0.0010886804053681484,40994.0,0.021268474571099177,0.013617813893812466,0.03456913225046151,0.012643446395539463,0.03269317567467029
191,2004,PA,PENNSYLVANIA,BLUE,0.0,0.7421048398027167,0.0,0.03436523613928908,0.0383902213006092,0.7845064991361592,0.20967041293479546,0.4426513397513637,0.0973039308341209,0.10246235378026063,0.49690241867820334,1.778937501961067e-07,0.003663126578529549,0.10941778545664668,0.4442018091725173,0.4673559600255667,0.0,0.03893359212881276,0.2909253964005841,0.11790450786234165,44106.0,0.006043217994319434,0.02039183097197617,0.459905554567922,0.8143906651354029,0.4521444124255395
192,2004,RI,RHODE ISLAND,BLUE,0.0,0.0,0.0,5.9465657494118186e-05,0.018714366970655552,0.0,0.012883822018362447,0.034898926152669554,0.0,0.0016370304273427593,0.7161914177305996,1.778937501961067e-07,0.0,0.00011078408390418392,0.010149567064211789,0.0,0.0,0.019120055917066267,0.0,0.0017039359984588052,47935.0,0.05191223570544182,0.059219455073713505,0.007894061407713178,0.0007653396687911491,0.0048706210289806914
193,2004,SC,SOUTH CAROLINA,RED,0.0,0.24650457941144235,0.0,0.026649642881803833,0.014857039059829852,0.5185637004269685,0.03600405770164618,0.023722125960369184,1.6601411119945193e-06,0.021903385714574796,0.34880743454814017,1.778937501961067e-07,0.0,0.2725075655187915,0.20263123662271346,0.14184548179163656,0.0,0.01611128665863553,0.0,0.021361302028605783,38691.0,0.03759504222492865,0.06129416511364291,0.15110209151016957,0.19347050417736944,0.16017498524429982
194,2004,SD,SOUTH DAKOTA,RED,0.0,0.022926411877339285,0.0,0.03918099641110511,0.0004393262515608052,0.0,0.012883822018362447,5.115598522555835e-05,0.0,0.0010028120426072407,0.7161914177305996,1.778937501961067e-07,0.001885640543381647,0.00011078408390418392,0.015470298604558362,0.02108149221924404,0.0,0.0008910673661929692,0.0,0.0008477355515615885,41107.0,0.034571531559549416,0.028903296920413248,0.014732048521397093,0.011941227524174388,0.039446078455685776
195,2004,TN,TENNESSEE,RED,0.0,0.3677068080465391,0.0,0.11335628935991027,0.0011443644370334228,0.2897871032104635,0.014426464979307356,0.014399462507934942,0.002221028787446933,0.005141993996245672,0.4547182623419552,1.778937501961067e-07,4.559893717494963e-05,0.12621289953511972,0.20191639862654026,0.22885955262850402,0.0,0.0016735808237485707,0.001324074204499035,0.005075096984850802,38072.0,0.06546920859072486,0.07523657763910498,0.2217229989979455,0.27870812767934633,0.26117341295624874
196,2004,TX,TEXAS,RED,0.0,0.942925408536767,0.0,0.014165122151857373,0.7383901027699523,0.40953230490319037,0.21094969729402707,0.08647128485217732,0.7006735572523664,0.04302801346678496,0.7161914177305996,1.778937501961067e-07,0.037523034620620295,0.13793442284521387,0.8077224200001966,0.9427353661663818,0.0,0.7874822092118442,0.6334403861413567,0.054184026733380006,41397.0,0.06259537081895573,0.052522140620115794,0.9699055374063175,0.5035628183436051,0.6760169033365242
197,2004,UT,UTAH,RED,0.0,0.2319104405528463,0.014870009485867034,0.004899371600127815,0.0035594361944955703,0.0,0.013715939433012234,0.0013630063309856496,0.0,0.0012448936664891186,0.7161914177305996,1.778937501961067e-07,0.0,0.00011078408390418392,0.07901324600077898,0.1537770817853011,0.01468444017771105,0.005146946357999661,0.0,0.0008915578039014866,50871.0,0.07652574849781146,0.08152082906952947,0.13278966117941374,0.029565956849921537,0.16367419414037507
198,2004,VA,VIRGINIA,RED,0.0,0.22581879909420585,0.0,0.01724124009896476,0.025184274859308506,0.28677929835593835,0.1427068437611209,0.24005456803177633,0.0,0.12738476336840493,0.3433655131380609,1.778937501961067e-07,0.0,0.27876240942841624,0.16322468590997233,0.1297601447609292,0.0,0.02681321887353289,0.0,0.1251422743212611,51141.0,0.04424499974160184,0.06542251105366399,0.17686591480219013,0.19051522350899033,0.16891432766086192
199,2004,VT,VERMONT,BLUE,0.0,0.0,0.0,0.012930600725966678,1.2803658086091586e-05,0.03907429962328208,0.012883822018362447,5.115598522555835e-05,0.0,0.0008803406139879278,0.7161914177305996,1.778937501961067e-07,0.00013589990088018033,0.0632516344125231,0.011248484610960377,0.0,0.0,2.690134523730265e-05,0.0,0.0006822687397207506,47329.0,0.08603560573574455,0.06232389093829547,5.6876324231375386e-05,5.786073097390131e-05,0.0009076615563171756
200,2004,WA,WASHINGTON,BLUE,0.0,0.06592500606055099,0.0,0.7795413918053976,0.03312931437654934,0.09096610738014121,0.03067090236680535,0.06370267021062592,0.0458849002165184,0.0025573987501293243,0.7130524202262747,1.778937501961067e-07,0.008808606798171973,0.2234994612250883,0.21137590827024455,0.06233425368322657,0.0,0.03225785974680774,0.033489217246770814,0.0018037141278966326,49922.0,0.011270748027683481,0.012667994195318747,0.056749066633982596,0.012864369186530724,0.06014125792963886
201,2004,WI,WISCONSIN,BLUE,0.0,0.2669354137924111,0.0,0.02157178805131686,0.009409733876025358,0.12040097441779027,0.04310675938421715,0.13921405295278771,0.0,0.020039398592158503,0.7161914177305996,1.778937501961067e-07,0.0012384786141278836,0.09732420358263609,0.12502844711412162,0.22679784281091053,0.0,0.011972300592431342,0.0,0.020767741378474456,45732.0,0.052550171637211915,0.04665913018294587,0.1892878767520414,0.19580509700439216,0.22002360912026267
202,2004,WV,WEST VIRGINIA,RED,0.0,0.5546961362328868,0.0,0.014357568702758668,0.0009989435163044141,0.0,0.01627635964225112,0.0005725186752296788,0.02463575403909332,0.007032361808443962,0.7161914177305996,1.778937501961067e-07,0.0019276518379779224,0.0001995348303269018,0.18567977060433144,0.32599822211123436,0.0,0.0012700185337754576,0.02656599946473596,0.0071696678354090495,33373.0,0.006680280346020026,0.022703249103447135,0.31029865757106107,0.39180832317848285,0.39659850111845724
203,2004,WY,WYOMING,RED,0.0,0.27451989940815374,0.0,0.006460061503904984,0.0003401243067379526,0.0,0.041269090944843836,5.115598522555835e-05,0.0021241805553472042,0.0015714851280804805,0.7161914177305996,1.778937501961067e-07,0.007372784881304503,0.00011078408390418392,0.09266411423707292,0.2397377933287578,0.0,0.0004104382543424293,0.012660872668197334,0.0014436878994914084,45397.0,0.06452733789145128,0.06970822028654386,0.17489418478058136,0.07412836315498786,0.21322854719592096
204,2005,AK,ALASKA,RED,0.0,0.0039539628859443145,0.0,0.015944006582762026,0.014566650686152262,0.0,0.012883822018362447,0.0017237342847742487,0.0,0.019135704047641998,0.7161914177305996,1.778937501961067e-07,7.031779454201516e-06,0.00017219574170059936,0.013538134697775036,0.00440703964839738,0.0,0.02170404141290007,0.0,0.021526254379135273,55891.0,0.08915171645714054,0.08964352649652206,0.01629188507846306,0.0035373946890862387,0.041330840157328
205,2005,AL,ALABAMA,RED,0.0,0.4948079124158008,0.0,0.11048611340061153,0.05425614073593197,0.3210013304723835,0.01955902086527953,0.005684698561091696,0.017812174034792957,0.008647028504818586,0.7161914177305996,1.778937501961067e-07,0.0,0.5838057863557303,0.2854365080111644,0.3352333536735631,0.0,0.05878524669885358,0.06317524262955504,0.00705320619997029,37150.0,0.07645709554576015,0.0921319109353006,0.3172313737506618,0.3994161326238088,0.3250395551962384
206,2005,AR,ARKANSAS,RED,0.0,0.14590024417457895,0.0,0.033572143318758796,0.023493750259872596,0.1386489421670348,0.01695205800861058,0.009556078080673564,0.0,0.005567827100350271,0.7228102186210456,1.778937501961067e-07,0.0,0.2746964290365431,0.09884606391758521,0.1273197833769601,0.0,0.022969932071067744,0.0,0.0052947719647957045,36658.0,0.12731387210544484,0.17583281082338947,0.10008323228644142,0.08490974602645814,0.10920954086212968
207,2005,AZ,ARIZONA,RED,0.0,0.25423948023401594,0.0,0.06981295374110043,0.11302685600730326,0.26137963697971683,0.012883822018362447,0.01664768980064982,0.0,0.0015069004701828122,0.7505182010406338,0.0004795041325226439,0.0,0.002049640607711089,0.2099552855727202,0.18516336203813286,0.0,0.11535896344771732,0.0,0.001235402217300887,45245.0,0.13439726460110862,0.0840840009556231,0.1944114345280917,0.04207790158415668,0.18575318549527073
208,2005,CA,CALIFORNIA,BLUE,0.0,0.013523893968257261,0.9936920943746161,0.4316364308281605,0.36519138505572285,0.36617936252715105,0.1244808324098225,0.763246681739422,0.3799629568513323,0.06309780675171975,0.7544913154734886,0.018944201947967063,0.050971180801533796,0.5803895386022335,0.4144693797703876,0.007122352472682707,0.9790628304562959,0.3709128077981839,0.27821052779851535,0.07482548792755873,51755.0,0.041416764513346326,0.033877548223035375,0.2056110415654847,0.022467497172714283,0.21354598074567124
209,2005,CO,COLORADO,RED,0.0,0.22527496220829046,0.0,0.015414195020177508,0.04664294387058199,0.0,0.012883822018362447,0.011679998800593968,0.0004050344279263737,0.0008617455529886496,0.6771657488669249,1.778937501961067e-07,0.009282834309734417,0.00018280724399027213,0.10261741340981545,0.16980418745753564,0.0,0.04873172159278012,0.0003967527314899591,0.0006652331378577985,50449.0,0.11254636151692864,0.1375510786058516,0.154756077534544,0.0508490623931549,0.16587638939176755
210,2005,CT,CONNECTICUT,BLUE,0.0,0.025310827719796605,0.0,0.005208123828524914,0.03467487997274687,0.15761427143910578,0.20972496806816854,0.25611252240854565,0.0002611822004870414,0.07817608385958105,0.7156629249892124,1.778937501961067e-07,0.0,0.0012865771248809822,0.06936390700436783,0.018068612727050497,0.0,0.03360628909460534,0.0004883110541414881,0.08193517906058542,56835.0,0.18111243711843186,0.20774100589687475,0.04357556474512742,0.006802142600401518,0.025766676421135122
211,2005,DC,DISTRICT OF COLUMBIA,BLUE,0.0,0.0,0.0,0.0,1.9152676440422978e-07,0.0,0.012883822018362447,5.115598522555835e-05,0.0,0.006009722128071158,0.7161914177305996,1.778937501961067e-07,0.0,0.00011078408390418392,0.0003943637279042574,0.0,0.0,0.0,0.0,0.008205977173880672,44993.0,0.24903207401820765,0.27276203882925687,0.0008575081733824118,0.0007267658481418816,0.0013664522336906113
212,2005,DE,DELAWARE,BLUE,0.0,0.030607663390957045,0.0,0.0,0.006223309199200662,0.0,0.012883822018362447,5.115598522555835e-05,0.08211848007080601,0.030498589834637324,0.7161914177305996,1.778937501961067e-07,0.0,0.00011078408390418392,0.016766655566744063,0.020215298900994588,0.0,0.0068377517069773755,0.09135877246113466,0.026612043767339978,51235.0,0.05545583430593197,0.06331782035062353,0.025692926049049533,0.027414589670982845,0.03331068312691886
213,2005,FL,FLORIDA,RED,1.0,0.39592574264416164,0.0,0.0028987874356473436,0.3270164783314282,0.29127142179771126,0.9650877153331655,0.7911967963337716,0.0022068475820444734,0.9167714361844375,0.7161914177305996,1.778937501961067e-07,0.0,0.32524705989035424,0.4557877123068202,0.23687912032621958,0.0,0.33676274984378657,0.0014297184229431071,0.9335571738688134,42990.0,0.10179657809460792,0.10535001783058921,0.4918044271473417,0.3615585576897788,0.5631965558459852
214,2005,GA,GEORGIA,RED,0.0,0.5521480182549313,0.0,0.043913689040620735,0.038223523540182595,0.3193812041803576,0.026856990980175383,0.026522936745665453,0.0,0.02588881775676219,0.6492998516652279,1.778937501961067e-07,0.0,0.5137660125157846,0.2827858864791412,0.3561019621733667,0.0,0.03871616311630177,0.0,0.01768753197995042,45926.0,0.1551951419138537,0.1530853820222729,0.33790344244924525,0.566279467330604,0.3110228800150781
215,2005,HI,HAWAII,BLUE,0.0,0.010329036276408429,0.016908954465823793,0.0010475757750419874,1.9152676440422978e-07,0.0,0.052521941123359464,0.1063645789038648,0.006856082767035198,0.22379322916437897,0.7161914177305996,1.778937501961067e-07,7.93227774144875e-05,0.00011078408390418392,0.02377509218471133,0.006374063482109875,0.016659508659985056,0.0,0.004526267848003794,0.21483513225281559,59586.0,0.17711804240547863,0.1465921291677325,0.03412056006249576,0.018795970789097637,0.07320067256233354
216,2005,IA,IOWA,RED,1.0,0.21692897818571008,0.0,0.010450337815513048,0.009705106170432557,0.045964354800561415,0.015962468111263613,0.04015559492433774,0.0,0.0041260049099355565,0.7161914177305996,1.778937501961067e-07,0.019697783676538246,0.00011078408390418392,0.09131582898449765,0.19462579342721245,0.0,0.011336626316137596,0.0,0.005495517687412486,46500.0,0.05840930014865904,0.09199492992751966,0.1527798122130869,0.11891256892878747,0.18500176076422126
217,2005,ID,IDAHO,RED,0.0,0.0006028122142100051,0.0,0.09303348791903675,0.006248591670958707,0.0,0.021067634702657604,5.115598522555835e-05,0.0,0.0004419689232104734,0.7161914177305996,1.778937501961067e-07,0.0,0.09008845169499453,0.02233082516807268,0.0002006692579472853,0.0,0.005956013358799551,0.0,2.280413614124006e-07,44176.0,0.06199718779344636,0.031987553022244916,0.005004458483908186,0.004335171434332454,0.005106216241685969
218,2005,IL,ILLINOIS,BLUE,0.0,0.5843395476862877,0.0,0.0014053721410901688,0.027830450415439974,0.9445742653116068,0.023470582429199312,0.22031844889121666,0.03313597655800743,0.008501135161820274,0.7161914177305996,1.778937501961067e-07,0.0016879384763841929,0.00011078408390418392,0.4016939009666234,0.49196985494810797,0.0,0.03280995224651837,0.03054526502612934,0.01049299669016207,48398.0,0.04017108663957487,0.0643671651725577,0.38276230262804095,0.3081399528347375,0.3251238734828908
219,2005,IN,INDIANA,RED,0.0,0.7779365005344336,0.0,0.004773403733492363,0.014142913680471603,0.0,0.1284543550702181,0.023285858492165388,0.4536347189511108,0.006865680186315476,0.7161914177305996,1.778937501961067e-07,0.0,0.00011078408390418392,0.26975449736707313,0.5428197698340129,0.0,0.018550821264603643,0.5125106231130768,0.007705492061492539,42437.0,0.0687264490500472,0.08928470786659923,0.46233823257510404,0.703071878808069,0.5067107436376893
220,2005,KS,KANSAS,RED,0.0,0.21837547579068095,0.0,0.0001234729228957542,0.0044499107810357,0.08933915436335886,0.012883822018362447,5.115598522555835e-05,0.0,0.024738214734984085,0.7161914177305996,1.778937501961067e-07,0.005092335752596007,0.00011078408390418392,0.0948478192663127,0.1996441505729047,0.0,0.0075344530781597755,0.0,0.028238093607056546,42027.0,0.039208445047342055,0.08046151048253053,0.1430691295341422,0.10853884120736058,0.20329882896779536
221,2005,KY,KENTUCKY,RED,0.0,0.5641866231400371,0.0,0.032250796805176576,0.006470682445420769,0.0,0.017398969575154372,0.021783882520156363,0.0008319107124105549,0.09110392536919709,0.7161914177305996,1.778937501961067e-07,0.0,0.05768574711246552,0.20238802804830047,0.3654197945509103,0.0,0.009786243900317269,0.001032965691453148,0.11213397229306579,36699.0,0.09424532325454678,0.11815954165622869,0.34155722283347817,0.40044009222649846,0.3763918717171667
222,2005,LA,LOUISIANA,RED,0.0,0.1462183066319748,0.0,0.008832153116032995,0.17278074200261626,0.15877121108016248,0.15912232058958617,0.02764635018932657,0.31614803258276947,0.08766527265682857,0.7161914177305996,1.778937501961067e-07,0.0,0.4513199068888908,0.19161420486346736,0.14310685532032846,0.0,0.20154498628480708,0.235194549697388,0.103270672280072,37236.0,0.1296544034994747,0.09356884780139739,0.21556180350128065,0.11196314446772511,0.23746013481006065
223,2005,MA,MASSACHUSETTS,BLUE,0.0,0.07621159606040552,0.0,0.011348030074106728,0.07968357196664529,0.055451764235145834,0.2183322613840187,0.3907532632328836,0.0,0.17351604452270641,0.5685961517825014,1.778937501961067e-07,0.0,0.019408765679700485,0.09826848347756,0.045576253761088335,0.0,0.08292647085907887,0.0,0.16857291031904034,56017.0,0.13984186947804203,0.1532729461586018,0.10115977712183058,0.06692733218196323,0.0761245331494864
224,2005,MD,MARYLAND,RED,1.0,0.185582235372572,0.0,0.018554581620192,0.007381897315061162,0.1489152618150488,0.09097628725534623,0.14331126843613104,0.0570828520424236,0.0941800468096595,0.7161914177305996,1.778937501961067e-07,0.0,0.03322895473808401,0.1089193964873293,0.10636260590428485,0.0,0.009900090256563245,0.08346362786941436,0.09995716927149952,60512.0,0.15222930376956142,0.16169124598459791,0.12595282938943397,0.24211384537157987,0.15785127246214356
225,2005,ME,MAINE,BLUE,0.0,0.0020283659777228604,0.0,0.044554862136035114,0.03285412374551289,0.0,0.10457915806202289,0.09966940547518968,9.000765065030527e-06,0.0403796966620893,0.7161914177305996,1.778937501961067e-07,0.0,0.6075321407934123,0.03892760926275595,0.0005524164081620965,0.0,0.03221648974933382,1.8781194390057238e-05,0.033477208885020496,43923.0,0.09594303697162389,0.09122276236249173,0.026566997601103058,0.019316717367862748,0.02852686033419801
226,2005,MI,MICHIGAN,BLUE,0.0,0.4453737814507788,0.0,0.015919664871315256,0.053843196357311156,0.33292562420228305,0.16234914978905132,0.24600114240129323,0.06202511213453143,0.022057753392318764,0.3625070022890353,1.778937501961067e-07,2.2099878284633335e-05,0.2856430039812427,0.2516410323152791,0.3303404001436938,0.0,0.059087601990533783,0.036750102122744495,0.025571242926213978,45933.0,0.0504044316039527,0.07936199085790294,0.2985512999749055,0.3159485214829881,0.30575546704890955
227,2005,MN,MINNESOTA,BLUE,0.0,0.20867997513855518,0.0,0.008437686696842616,0.010590761136163526,0.12999600473134687,0.0989459654547574,0.14190501429154892,0.0,0.01956380722118666,0.7161914177305996,1.778937501961067e-07,0.018924551987069875,0.10563864361848367,0.10965909950227803,0.18571454504649115,0.0,0.01380848928005954,0.0,0.021852466634470265,54215.0,0.06254702529228467,0.10540168943456574,0.1477210609929071,0.08839541672876468,0.21234568513567803
228,2005,MO,MISSOURI,RED,0.0,0.49042594824461994,0.0,0.01262638879853957,0.015123396927143182,0.08133425140161732,0.03143489768981196,0.003002304408261996,0.0003971937614697249,0.004608935580933027,0.7436656739955213,1.778937501961067e-07,0.0,0.00011078408390418392,0.18791226860096522,0.41540669470396324,0.0,0.016902704446980905,0.00035919034270984467,0.005409640959366359,42986.0,0.025020729622473398,0.10363369104614309,0.30343616189142025,0.23959865692969923,0.28585635139893956
229,2005,MS,MISSISSIPPI,RED,0.0,0.10535939891859009,0.0,0.0,0.06008728151616624,0.1020691365204248,0.01473237594660658,0.0018853987308373053,0.003361445722886445,0.03603114513989867,0.7161914177305996,1.778937501961067e-07,0.0,0.2439105315301497,0.09320191973710973,0.08840302028641119,0.0,0.07260770739744372,0.0019250724249808666,0.037879253649813385,32875.0,0.08099486906701231,0.07394451235828375,0.09484195487665294,0.0694916145773975,0.10765213250866743
230,2005,MT,MONTANA,RED,0.0,0.11287985526360049,0.0,0.10441724051657834,0.0001055781900211434,0.0,0.012883822018362447,5.115598522555835e-05,0.002444367771260557,0.010661026426912888,0.7161914177305996,1.778937501961067e-07,0.0,0.011624592060088113,0.057750971892073975,0.10493406921117046,0.0,0.0001467344769744728,0.0028218744571060998,0.010764199896131721,37313.0,0.07243934773962607,0.09156583226652587,0.07428472311091477,0.019115081487196123,0.09340978191323152
231,2005,NC,NORTH CAROLINA,RED,0.0,0.4967537752532014,0.0,0.05877408104602428,0.01235937138521838,0.4049378778195487,0.0934175416875917,0.03383972541510075,0.0,0.013222613573391915,0.7630316047099887,1.778937501961067e-07,0.0,0.27483727261238783,0.2684650925564473,0.2823976292425727,0.0,0.014413851314226872,0.0,0.012043001121005724,42056.0,0.05453607780156659,0.05342779316945885,0.2869293193035758,0.42273751391725917,0.26426839006631386
232,2005,ND,NORTH DAKOTA,RED,0.0,0.19163663041543424,0.0,0.01461400160806116,3.15413598703054e-05,0.0,0.012883822018362447,0.0034804192846696305,0.009904681897961325,0.0012859056632090336,0.7161914177305996,1.778937501961067e-07,0.00263506320164091,0.00011078408390418392,0.0660169507000697,0.23015675451977863,0.0,2.0467550710508397e-05,0.005094398978303025,0.001087677023377934,42192.0,0.046995632208894876,0.07137009326431797,0.12387811478495449,0.11005111031236028,0.17413214163488197
233,2005,NE,NEBRASKA,RED,0.0,0.1318469143963838,0.0,0.009491361949324715,0.003141379271778861,0.08914566770122033,0.012883822018362447,0.014688810975092389,1.000085007225614e-06,0.0012056049125863356,0.7161914177305996,1.778937501961067e-07,0.0011553041436409314,0.00011078408390418392,0.06504858890689369,0.11681353714422903,0.0,0.004326836468457357,0.0,0.000988446193207496,47923.0,0.04509338913015412,0.0738547331551295,0.0824723788181247,0.05872338187205765,0.14446946438048378
234,2005,NH,NEW HAMPSHIRE,BLUE,1.0,0.02579529028196181,0.0,0.019592126649711626,0.026541415673599803,0.09576987196164763,0.028435801855755588,0.05365303160583168,0.0,0.033870860750801465,0.7161914177305996,1.778937501961067e-07,0.0,0.12644071884245875,0.05057172424826803,0.015598967062981932,0.0,0.025262301451344664,0.0,0.03866172376373875,56984.0,0.1195851870689583,0.12872239310266342,0.030785843444014128,0.04115826663276846,0.0273984832628201
235,2005,NJ,NEW JERSEY,BLUE,0.0,0.07362681534002401,0.0,0.0003388562274019229,0.06011114021175655,0.317937204227091,0.15589766210344416,0.30034988716851374,0.010823259977098054,0.023607220620322368,0.6258050786023129,1.778937501961067e-07,0.0,0.00011078408390418392,0.1252450394686785,0.04275115966069769,0.0,0.06344999899554707,0.017407819550284302,0.02973954164689738,63368.0,0.06794317655330516,0.11677911070765852,0.07958470517273829,0.05675699369668703,0.08610881026897534
236,2005,NM,NEW MEXICO,RED,1.0,0.18966374380582357,0.0,0.0017969632977203921,0.016380169736604812,0.0,0.012883822018362447,0.0016465060462090941,0.0,0.0013510548826471346,0.7161914177305996,1.778937501961067e-07,0.009502840033114975,0.00011078408390418392,0.07264620869653883,0.15425344361014276,0.0,0.02315322091395849,0.0,0.0009928774929424619,38947.0,0.07786467766260088,0.09948096517484958,0.12438348478000667,0.024471582490992138,0.17202914436778644
237,2005,NV,NEVADA,RED,0.0,0.11643232688236975,0.0963508108696704,0.018540858776154894,0.07368331117572871,0.0,0.012883822018362447,5.115598522555835e-05,0.0013799572963701912,0.0009468229080581501,0.7161914177305996,1.778937501961067e-07,0.0,0.00011078408390418392,0.08315628798445888,0.0780778664856666,0.09493231172337133,0.07661781748009237,0.001535362641387179,0.0006605756210923117,48209.0,0.10512694273522755,0.0938401117917796,0.09793003418722485,0.04243383274742037,0.10774885054335695
238,2005,NY,NEW YORK,BLUE,0.0,0.1304502342240123,0.0,0.28080118025450446,0.12468310212755135,0.4298672426391886,0.27116333762240746,0.4660769092756427,0.0,0.5919206567457498,0.46657817658379297,1.778937501961067e-07,0.0012316262168026158,0.08495794468706196,0.30393707865721076,0.0821319505780502,0.0,0.15057656002856148,0.0,0.6006896809961321,47176.0,0.11138748037305433,0.15001660982969117,0.228143114127336,0.16425521842425944,0.20398329505944438
239,2005,OH,OHIO,RED,0.0,0.8665522512364794,0.0,0.0056170541253303995,0.010545234097636613,0.14992312557362278,0.01349567587521565,0.009236167825241268,0.049727566843181664,0.03468977056638723,0.7161914177305996,1.778937501961067e-07,0.00015866995079851003,0.06531686428177974,0.3248179224937302,0.5413888434966971,0.0,0.013525046351825552,0.03610449856558628,0.03917286479286296,44203.0,0.036800100582261165,0.06646560412795059,0.49880806300338343,0.9263336460150613,0.5906297584033092
240,2005,OK,OKLAHOMA,RED,0.0,0.22995156894361038,0.0,0.02864765630016802,0.1118423512219918,0.0,0.014563730674745805,5.115598522555835e-05,0.0031399268937859714,0.002174472323097612,0.6670108999182073,1.778937501961067e-07,0.010138343559045077,0.04661617520940835,0.14192305237105168,0.19899839568373096,0.0,0.13048106289131292,0.002110536719582682,0.0011194897054604093,37645.0,0.06804295289522642,0.11090097038726436,0.19496866696683396,0.09313122989120429,0.20857120183317873
241,2005,OR,OREGON,BLUE,0.0,0.021954161030887525,0.0,0.337062945747217,0.051602086763901,0.0,0.023651741224923313,0.03370310351252975,0.0,0.0023678095262293546,0.7161914177305996,1.778937501961067e-07,0.008781053703167755,0.12362158996962215,0.10201370105600517,0.019057766768824227,0.0,0.04900341798883399,0.0,0.0017666072375676068,44159.0,0.03663940146057712,0.03963250303653049,0.033824946750700496,0.012163903670649706,0.03445393989594131
