Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
2015,AK,Full-Service Providers,282282.00,50642.00,1299.00,0.00,NA,334223.00
2015,AL,Full-Service Providers,2182616.00,362871.00,7254.00,0.00,NA,2552741.00
2015,AR,Full-Service Providers,1356658.00,187706.00,35868.00,2.00,NA,1580234.00
2015,AZ,Full-Service Providers,2689223.00,314756.00,7759.00,1.00,NA,3011739.00
2015,CA,Full-Service Providers,13077034.00,1608137.00,147066.00,12.00,NA,14832249.00
2015,CO,Full-Service Providers,2225725.00,365563.00,16229.00,1.00,NA,2607518.00
2015,CT,Full-Service Providers,985639.00,88130.00,2132.00,0.00,NA,1075901.00
2015,DC,Full-Service Providers,218147.00,17251.00,0.00,0.00,NA,235398.00
2015,DE,Full-Service Providers,384776.00,42425.00,742.00,0.00,NA,427943.00
2015,FL,Full-Service Providers,8963967.00,1183241.00,19457.00,2.00,NA,10166667.00
2015,GA,Full-Service Providers,4191209.00,560950.00,20685.00,1.00,NA,4772845.00
2015,HI,Full-Service Providers,428339.00,60631.00,740.00,0.00,NA,489710.00
2015,IA,Full-Service Providers,1356600.00,227544.00,7645.00,0.00,NA,1591789.00
2015,ID,Full-Service Providers,701447.00,106451.00,27531.00,0.00,NA,835429.00
2015,IL,Full-Service Providers,2705943.00,306783.00,3510.00,0.00,NA,3016236.00
2015,IN,Full-Service Providers,2804861.00,350474.00,18213.00,1.00,NA,3173549.00
2015,KS,Full-Service Providers,1231830.00,228411.00,24155.00,0.00,NA,1484396.00
2015,KY,Full-Service Providers,1947068.00,299462.00,7392.00,0.00,NA,2253922.00
2015,LA,Full-Service Providers,2043760.00,298170.00,19646.00,1.00,NA,2361577.00
2015,MA,Full-Service Providers,2166656.00,272689.00,10937.00,1.00,NA,2450283.00
2015,MD,Full-Service Providers,1797871.00,155447.00,4875.00,0.00,NA,1958193.00
2015,ME,Full-Service Providers,551840.00,66040.00,1833.00,0.00,NA,619713.00
2015,MI,Full-Service Providers,4282814.00,526976.00,5769.00,1.00,NA,4815560.00
2015,MN,Full-Service Providers,2374674.00,289044.00,9812.00,1.00,NA,2673531.00
2015,MO,Full-Service Providers,2734553.00,373622.00,10218.00,1.00,NA,3118394.00
2015,MS,Full-Service Providers,1270397.00,231388.00,10860.00,0.00,NA,1512645.00
2015,MT,Full-Service Providers,491420.00,103962.00,9675.00,0.00,NA,605057.00
2015,NC,Full-Service Providers,4336698.00,665198.00,10284.00,1.00,NA,5012181.00
2015,ND,Full-Service Providers,371501.00,71210.00,8158.00,0.00,NA,450869.00
2015,NE,Full-Service Providers,825940.00,149820.00,60556.00,0.00,NA,1036316.00
2015,NH,Full-Service Providers,513942.00,77376.00,2087.00,0.00,NA,593405.00
2015,NJ,Full-Service Providers,3075689.00,376015.00,8023.00,1.00,NA,3459728.00
2015,NM,Full-Service Providers,871047.00,142031.00,9348.00,0.00,NA,1022426.00
2015,NV,Full-Service Providers,1126220.00,160485.00,3679.00,1.00,NA,1290385.00
2015,NY,Full-Service Providers,5747661.00,724479.00,3699.00,5.00,NA,6475844.00
2015,OH,Full-Service Providers,2687863.00,274918.00,9254.00,1.00,NA,2972036.00
2015,OK,Full-Service Providers,1723938.00,277386.00,18688.00,0.00,NA,2020012.00
2015,OR,Full-Service Providers,1686973.00,228753.00,25178.00,2.00,NA,1940906.00
2015,PA,Full-Service Providers,3591269.00,391347.00,9900.00,0.00,NA,3992516.00
2015,RI,Full-Service Providers,407930.00,46220.00,1396.00,0.00,NA,455546.00
2015,SC,Full-Service Providers,2185965.00,357724.00,4290.00,0.00,NA,2547979.00
2015,SD,Full-Service Providers,388374.00,69872.00,3748.00,0.00,NA,461994.00
2015,TN,Full-Service Providers,2783058.00,476405.00,1245.00,0.00,NA,3260708.00
2015,TX,Full-Service Providers,10318006.00,1425780.00,105936.00,3.00,NA,11849725.00
2015,UT,Full-Service Providers,1021839.00,121310.00,9570.00,1.00,NA,1152720.00
2015,VA,Full-Service Providers,3332083.00,428309.00,3709.00,1.00,NA,3764102.00
2015,VT,Full-Service Providers,312060.00,53610.00,231.00,0.00,NA,365901.00
2015,WA,Full-Service Providers,2945760.00,365094.00,29148.00,6.00,NA,3340008.00
2015,WI,Full-Service Providers,2647224.00,347456.00,5529.00,1.00,NA,3000210.00
2015,WV,Full-Service Providers,861334.00,141681.00,11949.00,0.00,NA,1014964.00
2015,WY,Full-Service Providers,268226.00,57686.00,10559.00,0.00,NA,336471.00
2015,US,Full-Service Providers,119477949.00,16108931.00,787466.00,48.00,NA,136374394.00
2015,CA,Energy-Only Providers,303650.00,77551.00,1003.00,1.00,NA,382205.00
2015,CT,Energy-Only Providers,483319.00,64352.00,2326.00,3.00,NA,550000.00
2015,DC,Energy-Only Providers,29322.00,8188.00,1.00,1.00,NA,37512.00
2015,DE,Energy-Only Providers,28669.00,10361.00,116.00,0.00,NA,39146.00
2015,IL,Energy-Only Providers,2466710.00,296404.00,2487.00,3.00,NA,2765604.00
2015,MA,Energy-Only Providers,628262.00,134374.00,3163.00,2.00,NA,765801.00
2015,MD,Energy-Only Providers,457685.00,93734.00,3946.00,5.00,NA,555370.00
2015,ME,Energy-Only Providers,147401.00,31017.00,1160.00,0.00,NA,179578.00
2015,MI,Energy-Only Providers,44.00,5882.00,272.00,0.00,NA,6198.00
2015,MT,Energy-Only Providers,2.00,363.00,35.00,0.00,NA,400.00
2015,NH,Energy-Only Providers,93523.00,28457.00,1190.00,0.00,NA,123170.00
2015,NJ,Energy-Only Providers,413422.00,136879.00,4168.00,5.00,NA,554474.00
2015,NV,Energy-Only Providers,0.00,7.00,3.00,0.00,NA,10.00
2015,NY,Energy-Only Providers,1331436.00,330657.00,3931.00,2.00,NA,1666026.00
2015,OH,Energy-Only Providers,2205053.00,345892.00,9897.00,1.00,NA,2560843.00
2015,OR,Energy-Only Providers,0.00,363.00,64.00,0.00,NA,427.00
2015,PA,Energy-Only Providers,1713010.00,299534.00,13831.00,6.00,NA,2026381.00
2015,RI,Energy-Only Providers,32261.00,12683.00,457.00,1.00,NA,45402.00
2015,VA,Energy-Only Providers,0.00,60.00,5.00,0.00,NA,65.00
2015,WA,Energy-Only Providers,0.00,1.00,15.00,0.00,NA,16.00
2015,US,Energy-Only Providers,10333769.00,1876759.00,48070.00,30.00,NA,12258628.00
2014,AK,Total Electric Industry,281438.00,51017.00,1287.00,0.00,NA,333742.00
2014,AL,Total Electric Industry,2169790.00,360901.00,7236.00,0.00,NA,2537927.00
2014,AR,Total Electric Industry,1345009.00,185842.00,35685.00,2.00,NA,1566538.00
2014,AZ,Total Electric Industry,2661694.00,312221.00,7710.00,0.00,NA,2981625.00
2014,CA,Total Electric Industry,13256068.00,1676201.00,146944.00,13.00,NA,15079226.00
2014,CO,Total Electric Industry,2193520.00,360237.00,19234.00,1.00,NA,2572992.00
2014,CT,Total Electric Industry,1459239.00,155372.00,4648.00,4.00,NA,1619263.00
2014,DC,Total Electric Industry,239355.00,26463.00,1.00,1.00,NA,265820.00
2014,DE,Total Electric Industry,407508.00,52203.00,862.00,0.00,NA,460573.00
2014,FL,Total Electric Industry,8891020.00,1180768.00,18779.00,2.00,NA,10090569.00
2014,GA,Total Electric Industry,4137057.00,552712.00,20300.00,1.00,NA,4710070.00
2014,HI,Total Electric Industry,425168.00,60679.00,716.00,0.00,NA,486563.00
2014,IA,Total Electric Industry,1348641.00,224187.00,7399.00,0.00,NA,1580227.00
2014,ID,Total Electric Industry,690277.00,104463.00,27127.00,0.00,NA,821867.00
2014,IL,Total Electric Industry,5145022.00,600246.00,6098.00,3.00,NA,5751369.00
2014,IN,Total Electric Industry,2784660.00,348699.00,18106.00,1.00,NA,3151466.00
2014,KS,Total Electric Industry,1228858.00,226043.00,26787.00,0.00,NA,1481688.00
2014,KY,Total Electric Industry,1939489.00,297182.00,7376.00,0.00,NA,2244047.00
2014,LA,Total Electric Industry,2026223.00,297789.00,19553.00,1.00,NA,2343566.00
2014,MA,Total Electric Industry,2720128.00,398717.00,14896.00,3.00,NA,3133744.00
2014,MD,Total Electric Industry,2234962.00,248362.00,8780.00,5.00,NA,2492109.00
2014,ME,Total Electric Industry,706952.00,91541.00,3023.00,0.00,NA,801516.00
2014,MI,Total Electric Industry,4273126.00,522422.00,13289.00,2.00,NA,4808839.00
2014,MN,Total Electric Industry,2345860.00,284978.00,9898.00,1.00,NA,2640737.00
2014,MO,Total Electric Industry,2724541.00,371495.00,10282.00,1.00,NA,3106319.00
2014,MS,Total Electric Industry,1263583.00,230416.00,10922.00,0.00,NA,1504921.00
2014,MT,Total Electric Industry,485041.00,103132.00,9597.00,0.00,NA,597770.00
2014,NC,Total Electric Industry,4303476.00,655841.00,10356.00,1.00,NA,4969674.00
2014,ND,Total Electric Industry,360171.00,67871.00,8607.00,0.00,NA,436649.00
2014,NE,Total Electric Industry,817425.00,151382.00,57429.00,0.00,NA,1026236.00
2014,NH,Total Electric Industry,606883.00,105840.00,3342.00,0.00,NA,716065.00
2014,NJ,Total Electric Industry,3470874.00,511335.00,12313.00,6.00,NA,3994528.00
2014,NM,Total Electric Industry,869875.00,139873.00,9112.00,0.00,NA,1018860.00
2014,NV,Total Electric Industry,1110535.00,157984.00,3691.00,1.00,NA,1272211.00
2014,NY,Total Electric Industry,7046829.00,1045571.00,7862.00,6.00,NA,8100268.00
2014,OH,Total Electric Industry,4882159.00,619293.00,19209.00,2.00,NA,5520663.00
2014,OK,Total Electric Industry,1710352.00,275276.00,18238.00,0.00,NA,2003866.00
2014,OR,Total Electric Industry,1669124.00,229832.00,23356.00,4.00,NA,1922316.00
2014,PA,Total Electric Industry,5289211.00,690549.00,24222.00,5.00,NA,6003987.00
2014,RI,Total Electric Industry,438879.00,58346.00,1884.00,1.00,NA,499110.00
2014,SC,Total Electric Industry,2157091.00,349432.00,4566.00,0.00,NA,2511089.00
2014,SD,Total Electric Industry,384749.00,69703.00,3801.00,0.00,NA,458253.00
2014,TN,Total Electric Industry,2756932.00,471794.00,1271.00,1.00,NA,3229998.00
2014,TX,Total Electric Industry,10138874.00,1432478.00,101641.00,3.00,NA,11672996.00
2014,UT,Total Electric Industry,1000416.00,117921.00,9658.00,1.00,NA,1127996.00
2014,VA,Total Electric Industry,3303676.00,422931.00,3653.00,1.00,NA,3730261.00
2014,VT,Total Electric Industry,310932.00,52453.00,224.00,0.00,NA,363609.00
2014,WA,Total Electric Industry,2907705.00,359219.00,30308.00,6.00,NA,3297238.00
2014,WI,Total Electric Industry,2631430.00,345907.00,5465.00,0.00,NA,2982802.00
2014,WV,Total Electric Industry,862869.00,140698.00,12146.00,0.00,NA,1015713.00
2014,WY,Total Electric Industry,265720.00,58178.00,10323.00,0.00,NA,334221.00
2014,US,Total Electric Industry,128680416.00,17853995.00,839212.00,79.00,NA,147373702.00
2014,AK,Full-Service Providers,281438.00,51017.00,1287.00,0.00,NA,333742.00
2014,AL,Full-Service Providers,2169790.00,360901.00,7236.00,0.00,NA,2537927.00
2014,AR,Full-Service Providers,1345009.00,185842.00,35685.00,2.00,NA,1566538.00
2014,AZ,Full-Service Providers,2661694.00,312221.00,7710.00,0.00,NA,2981625.00
2014,CA,Full-Service Providers,13129614.00,1617903.00,145942.00,12.00,NA,14893471.00
2014,CO,Full-Service Providers,2193520.00,360237.00,19234.00,1.00,NA,2572992.00
2014,CT,Full-Service Providers,928959.00,90780.00,2250.00,2.00,NA,1021991.00
2014,DC,Full-Service Providers,205519.00,17600.00,0.00,0.00,NA,223119.00
2014,DE,Full-Service Providers,379462.00,41831.00,743.00,0.00,NA,422036.00
2014,FL,Full-Service Providers,8891020.00,1180768.00,18779.00,2.00,NA,10090569.00
2014,GA,Full-Service Providers,4137057.00,552712.00,20300.00,1.00,NA,4710070.00
2014,HI,Full-Service Providers,425168.00,60679.00,716.00,0.00,NA,486563.00
2014,IA,Full-Service Providers,1348641.00,224187.00,7399.00,0.00,NA,1580227.00
2014,ID,Full-Service Providers,690277.00,104463.00,27127.00,0.00,NA,821867.00
2014,IL,Full-Service Providers,2198252.00,281331.00,3566.00,0.00,NA,2483149.00
2014,IN,Full-Service Providers,2784660.00,348699.00,18106.00,1.00,NA,3151466.00
2014,KS,Full-Service Providers,1228858.00,226043.00,26787.00,0.00,NA,1481688.00
2014,KY,Full-Service Providers,1939489.00,297182.00,7376.00,0.00,NA,2244047.00
2014,LA,Full-Service Providers,2026223.00,297789.00,19553.00,1.00,NA,2343566.00
2014,MA,Full-Service Providers,2280997.00,295982.00,12365.00,1.00,NA,2589345.00
2014,MD,Full-Service Providers,1725639.00,151024.00,4806.00,0.00,NA,1881469.00
2014,ME,Full-Service Providers,11335.00,1811.00,35.00,0.00,NA,13181.00
2014,MI,Full-Service Providers,4273079.00,516344.00,12995.00,2.00,NA,4802420.00
2014,MN,Full-Service Providers,2345860.00,284978.00,9898.00,1.00,NA,2640737.00
2014,MO,Full-Service Providers,2724541.00,371495.00,10282.00,1.00,NA,3106319.00
2014,MS,Full-Service Providers,1263583.00,230416.00,10922.00,0.00,NA,1504921.00
2014,MT,Full-Service Providers,485038.00,102754.00,9559.00,0.00,NA,597351.00
2014,NC,Full-Service Providers,4303476.00,655841.00,10356.00,1.00,NA,4969674.00
2014,ND,Full-Service Providers,360171.00,67871.00,8607.00,0.00,NA,436649.00
2014,NE,Full-Service Providers,817425.00,151382.00,57429.00,0.00,NA,1026236.00
2014,NH,Full-Service Providers,507242.00,77724.00,2114.00,0.00,NA,587080.00
2014,NJ,Full-Service Providers,2969037.00,367864.00,7958.00,0.00,NA,3344859.00
2014,NM,Full-Service Providers,869875.00,139873.00,9112.00,0.00,NA,1018860.00
2014,NV,Full-Service Providers,1110535.00,157977.00,3688.00,1.00,NA,1272201.00
2014,NY,Full-Service Providers,5628292.00,716139.00,3841.00,4.00,NA,6348276.00
2014,OH,Full-Service Providers,2615287.00,276860.00,9526.00,1.00,NA,2901674.00
2014,OK,Full-Service Providers,1710352.00,275276.00,18238.00,0.00,NA,2003866.00
2014,OR,Full-Service Providers,1669124.00,229410.00,23294.00,4.00,NA,1921832.00
2014,PA,Full-Service Providers,3458270.00,389200.00,10421.00,0.00,NA,3857891.00
2014,RI,Full-Service Providers,416459.00,49057.00,1523.00,0.00,NA,467039.00
2014,SC,Full-Service Providers,2157091.00,349432.00,4566.00,0.00,NA,2511089.00
2014,SD,Full-Service Providers,384749.00,69703.00,3801.00,0.00,NA,458253.00
2014,TN,Full-Service Providers,2756932.00,471794.00,1271.00,1.00,NA,3229998.00
2014,TX,Full-Service Providers,10138874.00,1432478.00,101641.00,3.00,NA,11672996.00
2014,UT,Full-Service Providers,1000416.00,117921.00,9658.00,1.00,NA,1127996.00
2014,VA,Full-Service Providers,3303676.00,422912.00,3652.00,1.00,NA,3730241.00
2014,VT,Full-Service Providers,310932.00,52453.00,224.00,0.00,NA,363609.00
2014,WA,Full-Service Providers,2907705.00,359219.00,30291.00,6.00,NA,3297221.00
2014,WI,Full-Service Providers,2631430.00,345907.00,5465.00,0.00,NA,2982802.00
2014,WV,Full-Service Providers,862869.00,140698.00,12146.00,0.00,NA,1015713.00
2014,WY,Full-Service Providers,265720.00,58178.00,10323.00,0.00,NA,334221.00
2014,US,Full-Service Providers,117230661.00,15942158.00,789803.00,50.00,NA,133962672.00
2014,CA,Energy-Only Providers,126454.00,58298.00,1002.00,1.00,NA,185755.00
2014,CT,Energy-Only Providers,530280.00,64592.00,2398.00,2.00,NA,597272.00
2014,DC,Energy-Only Providers,33836.00,8863.00,1.00,1.00,NA,42701.00
2014,DE,Energy-Only Providers,28046.00,10372.00,119.00,0.00,NA,38537.00
2014,IL,Energy-Only Providers,2946770.00,318915.00,2532.00,3.00,NA,3268220.00
2014,MA,Energy-Only Providers,439131.00,102735.00,2531.00,2.00,NA,544399.00
2014,MD,Energy-Only Providers,509323.00,97338.00,3974.00,5.00,NA,610640.00
2014,ME,Energy-Only Providers,695617.00,89730.00,2988.00,0.00,NA,788335.00
2014,MI,Energy-Only Providers,47.00,6078.00,294.00,0.00,NA,6419.00
2014,MT,Energy-Only Providers,3.00,378.00,38.00,0.00,NA,419.00
2014,NH,Energy-Only Providers,99641.00,28116.00,1228.00,0.00,NA,128985.00
2014,NJ,Energy-Only Providers,501837.00,143471.00,4355.00,6.00,NA,649669.00
2014,NV,Energy-Only Providers,0.00,7.00,3.00,0.00,NA,10.00
2014,NY,Energy-Only Providers,1418537.00,329432.00,4021.00,2.00,NA,1751992.00
2014,OH,Energy-Only Providers,2266872.00,342433.00,9683.00,1.00,NA,2618989.00
2014,OR,Energy-Only Providers,0.00,422.00,62.00,0.00,NA,484.00
2014,PA,Energy-Only Providers,1830941.00,301349.00,13801.00,5.00,NA,2146096.00
2014,RI,Energy-Only Providers,22420.00,9289.00,361.00,1.00,NA,32071.00
2014,VA,Energy-Only Providers,0.00,19.00,1.00,0.00,NA,20.00
2014,WA,Energy-Only Providers,0.00,0.00,17.00,0.00,NA,17.00
2014,US,Energy-Only Providers,11449755.00,1911837.00,49409.00,29.00,NA,13411030.00
2013,AK,Total Electric Industry,277275.00,49182.00,1314.00,0.00,NA,327771.00
2013,AL,Total Electric Industry,2158898.00,358712.00,7029.00,0.00,NA,2524639.00
2013,AR,Total Electric Industry,1339680.00,182941.00,34699.00,2.00,NA,1557322.00
2013,AZ,Total Electric Industry,2630595.00,308857.00,7618.00,0.00,NA,2947070.00
2013,CA,Total Electric Industry,13256426.00,1691627.00,159483.00,13.00,NA,15107549.00
2013,CO,Total Electric Industry,2169365.00,358800.00,16172.00,1.00,NA,2544338.00
2013,CT,Total Electric Industry,1454963.00,150419.00,4568.00,2.00,NA,1609952.00
2013,DC,Total Electric Industry,235322.00,26530.00,1.00,1.00,NA,261854.00
2013,DE,Total Electric Industry,403519.00,51673.00,848.00,0.00,NA,456040.00
2013,FL,Total Electric Industry,8756322.00,1175896.00,17865.00,2.00,NA,9950085.00
2013,GA,Total Electric Industry,4101351.00,554350.00,18981.00,1.00,NA,4674683.00
2013,HI,Total Electric Industry,422386.00,60467.00,694.00,0.00,NA,483547.00
2013,IA,Total Electric Industry,1341807.00,222065.00,8412.00,0.00,NA,1572284.00
2013,ID,Total Electric Industry,680930.00,103400.00,26847.00,0.00,NA,811177.00
2013,IL,Total Electric Industry,5120607.00,596672.00,6498.00,4.00,NA,5723781.00
2013,IN,Total Electric Industry,2771260.00,346933.00,18162.00,1.00,NA,3136356.00
2013,KS,Total Electric Industry,1222985.00,224515.00,26394.00,0.00,NA,1473894.00
2013,KY,Total Electric Industry,1935245.00,297108.00,7185.00,0.00,NA,2239538.00
2013,LA,Total Electric Industry,2011044.00,281835.00,19019.00,1.00,NA,2311899.00
2013,MA,Total Electric Industry,2708759.00,391856.00,16594.00,2.00,NA,3117211.00
2013,MD,Total Electric Industry,2218948.00,247168.00,8788.00,5.00,NA,2474909.00
2013,ME,Total Electric Industry,704775.00,89336.00,2962.00,0.00,NA,797073.00
2013,MI,Total Electric Industry,4265264.00,520327.00,13419.00,1.00,NA,4799011.00
2013,MN,Total Electric Industry,2329734.00,281187.00,11383.00,1.00,NA,2622305.00
2013,MO,Total Electric Industry,2708934.00,371712.00,10274.00,1.00,NA,3090921.00
2013,MS,Total Electric Industry,1260892.00,228508.00,7165.00,0.00,NA,1496565.00
2013,MT,Total Electric Industry,477266.00,101216.00,8692.00,0.00,NA,587174.00
2013,NC,Total Electric Industry,4268019.00,654747.00,10276.00,1.00,NA,4933043.00
2013,ND,Total Electric Industry,348486.00,66801.00,6683.00,0.00,NA,421970.00
2013,NE,Total Electric Industry,810867.00,148648.00,56365.00,0.00,NA,1015880.00
2013,NH,Total Electric Industry,603628.00,105461.00,3371.00,0.00,NA,712460.00
2013,NJ,Total Electric Industry,3461109.00,482105.00,12369.00,5.00,NA,3955588.00
2013,NM,Total Electric Industry,865195.00,138801.00,8676.00,0.00,NA,1012672.00
2013,NV,Total Electric Industry,1094770.00,158355.00,3783.00,1.00,NA,1256909.00
2013,NY,Total Electric Industry,7027866.00,1040398.00,7960.00,6.00,NA,8076230.00
2013,OH,Total Electric Industry,4875346.00,613964.00,19360.00,2.00,NA,5508672.00
2013,OK,Total Electric Industry,1693151.00,271698.00,18471.00,0.00,NA,1983320.00
2013,OR,Total Electric Industry,1650803.00,235191.00,23392.00,4.00,NA,1909390.00
2013,PA,Total Electric Industry,5272857.00,689355.00,24601.00,4.00,NA,5986817.00
2013,RI,Total Electric Industry,438198.00,58317.00,1913.00,1.00,NA,498429.00
2013,SC,Total Electric Industry,2135432.00,346026.00,4479.00,0.00,NA,2485937.00
2013,SD,Total Electric Industry,381081.00,69446.00,3535.00,0.00,NA,454062.00
2013,TN,Total Electric Industry,2738547.00,469382.00,1191.00,1.00,NA,3209121.00
2013,TX,Total Electric Industry,9954303.00,1366825.00,95881.00,3.00,NA,11417012.00
2013,UT,Total Electric Industry,981194.00,116263.00,9629.00,1.00,NA,1107087.00
2013,VA,Total Electric Industry,3273502.00,422713.00,3585.00,1.00,NA,3699801.00
2013,VT,Total Electric Industry,311308.00,51733.00,223.00,0.00,NA,363264.00
2013,WA,Total Electric Industry,2880008.00,360855.00,27808.00,6.00,NA,3268677.00
2013,WI,Total Electric Industry,2619676.00,341657.00,4725.00,0.00,NA,2966058.00
2013,WV,Total Electric Industry,863641.00,139514.00,12314.00,1.00,NA,1015470.00
2013,WY,Total Electric Industry,263614.00,58015.00,10134.00,0.00,NA,331763.00
2013,US,Total Electric Industry,127777153.00,17679562.00,831790.00,75.00,NA,146288580.00
2013,AK,Full-Service Providers,277275.00,49182.00,1314.00,0.00,NA,327771.00
2013,AL,Full-Service Providers,2158898.00,358712.00,7029.00,0.00,NA,2524639.00
2013,AR,Full-Service Providers,1339680.00,182941.00,34699.00,2.00,NA,1557322.00
2013,AZ,Full-Service Providers,2630595.00,308857.00,7618.00,0.00,NA,2947070.00
2013,CA,Full-Service Providers,13151281.00,1644738.00,158492.00,12.00,NA,14954523.00
2013,CO,Full-Service Providers,2169365.00,358800.00,16172.00,1.00,NA,2544338.00
2013,CT,Full-Service Providers,838796.00,77040.00,1877.00,0.00,NA,917713.00
2013,DC,Full-Service Providers,201567.00,17475.00,0.00,0.00,NA,219042.00
2013,DE,Full-Service Providers,385599.00,41900.00,729.00,0.00,NA,428228.00
2013,FL,Full-Service Providers,8756322.00,1175896.00,17865.00,2.00,NA,9950085.00
2013,GA,Full-Service Providers,4101351.00,554350.00,18981.00,1.00,NA,4674683.00
2013,HI,Full-Service Providers,422386.00,60467.00,694.00,0.00,NA,483547.00
2013,IA,Full-Service Providers,1341807.00,222065.00,8412.00,0.00,NA,1572284.00
2013,ID,Full-Service Providers,680930.00,103400.00,26847.00,0.00,NA,811177.00
2013,IL,Full-Service Providers,2261784.00,288184.00,4017.00,1.00,NA,2553986.00
2013,IN,Full-Service Providers,2771260.00,346933.00,18162.00,1.00,NA,3136356.00
2013,KS,Full-Service Providers,1222985.00,224515.00,26394.00,0.00,NA,1473894.00
2013,KY,Full-Service Providers,1935245.00,297108.00,7185.00,0.00,NA,2239538.00
2013,LA,Full-Service Providers,2011044.00,281835.00,19019.00,1.00,NA,2311899.00
2013,MA,Full-Service Providers,2302036.00,292279.00,12333.00,0.00,NA,2606648.00
2013,MD,Full-Service Providers,1703456.00,147941.00,4802.00,0.00,NA,1856199.00
2013,ME,Full-Service Providers,11275.00,1784.00,34.00,0.00,NA,13093.00
2013,MI,Full-Service Providers,4265211.00,514082.00,13122.00,1.00,NA,4792416.00
2013,MN,Full-Service Providers,2329734.00,281187.00,11383.00,1.00,NA,2622305.00
2013,MO,Full-Service Providers,2708934.00,371712.00,10274.00,1.00,NA,3090921.00
2013,MS,Full-Service Providers,1260892.00,228508.00,7165.00,0.00,NA,1496565.00
2013,MT,Full-Service Providers,477262.00,100809.00,8654.00,0.00,NA,586725.00
2013,NC,Full-Service Providers,4268019.00,654747.00,10276.00,1.00,NA,4933043.00
2013,ND,Full-Service Providers,348486.00,66801.00,6683.00,0.00,NA,421970.00
2013,NE,Full-Service Providers,810867.00,148648.00,56365.00,0.00,NA,1015880.00
2013,NH,Full-Service Providers,522389.00,79612.00,2172.00,0.00,NA,604173.00
2013,NJ,Full-Service Providers,2929243.00,339504.00,7935.00,0.00,NA,3276682.00
2013,NM,Full-Service Providers,865195.00,138801.00,8676.00,0.00,NA,1012672.00
2013,NV,Full-Service Providers,1094770.00,158349.00,3780.00,1.00,NA,1256900.00
2013,NY,Full-Service Providers,5593727.00,719385.00,3962.00,4.00,NA,6317078.00
2013,OH,Full-Service Providers,2769785.00,289502.00,10130.00,1.00,NA,3069418.00
2013,OK,Full-Service Providers,1693151.00,271698.00,18471.00,0.00,NA,1983320.00
2013,OR,Full-Service Providers,1650803.00,234661.00,23327.00,4.00,NA,1908795.00
2013,PA,Full-Service Providers,3530160.00,392266.00,10681.00,0.00,NA,3933107.00
2013,RI,Full-Service Providers,429013.00,48340.00,1539.00,0.00,NA,478892.00
2013,SC,Full-Service Providers,2135432.00,346026.00,4479.00,0.00,NA,2485937.00
2013,SD,Full-Service Providers,381081.00,69446.00,3535.00,0.00,NA,454062.00
2013,TN,Full-Service Providers,2738547.00,469382.00,1191.00,1.00,NA,3209121.00
2013,TX,Full-Service Providers,9954303.00,1366825.00,95881.00,3.00,NA,11417012.00
2013,UT,Full-Service Providers,981194.00,116263.00,9629.00,1.00,NA,1107087.00
2013,VA,Full-Service Providers,3273502.00,422713.00,3585.00,1.00,NA,3699801.00
2013,VT,Full-Service Providers,311308.00,51733.00,223.00,0.00,NA,363264.00
2013,WA,Full-Service Providers,2880008.00,360854.00,27793.00,6.00,NA,3268661.00
2013,WI,Full-Service Providers,2619676.00,341657.00,4725.00,0.00,NA,2966058.00
2013,WV,Full-Service Providers,863641.00,139514.00,12314.00,1.00,NA,1015470.00
2013,WY,Full-Service Providers,263614.00,58015.00,10134.00,0.00,NA,331763.00
2013,US,Full-Service Providers,116624884.00,15817442.00,780759.00,48.00,NA,133223133.00
2013,CA,Energy-Only Providers,105145.00,46889.00,991.00,1.00,NA,153026.00
2013,CT,Energy-Only Providers,616167.00,73379.00,2691.00,2.00,NA,692239.00
2013,DC,Energy-Only Providers,33755.00,9055.00,1.00,1.00,NA,42812.00
2013,DE,Energy-Only Providers,17920.00,9773.00,119.00,0.00,NA,27812.00
2013,IL,Energy-Only Providers,2858823.00,308488.00,2481.00,3.00,NA,3169795.00
2013,MA,Energy-Only Providers,406723.00,99577.00,4261.00,2.00,NA,510563.00
2013,MD,Energy-Only Providers,515492.00,99227.00,3986.00,5.00,NA,618710.00
2013,ME,Energy-Only Providers,693500.00,87552.00,2928.00,0.00,NA,783980.00
2013,MI,Energy-Only Providers,53.00,6245.00,297.00,0.00,NA,6595.00
2013,MT,Energy-Only Providers,4.00,407.00,38.00,0.00,NA,449.00
2013,NH,Energy-Only Providers,81239.00,25849.00,1199.00,0.00,NA,108287.00
2013,NJ,Energy-Only Providers,531866.00,142601.00,4434.00,5.00,NA,678906.00
2013,NV,Energy-Only Providers,0.00,6.00,3.00,0.00,NA,9.00
2013,NY,Energy-Only Providers,1434139.00,321013.00,3998.00,2.00,NA,1759152.00
2013,OH,Energy-Only Providers,2105561.00,324462.00,9230.00,1.00,NA,2439254.00
2013,OR,Energy-Only Providers,0.00,530.00,65.00,0.00,NA,595.00
2013,PA,Energy-Only Providers,1742697.00,297089.00,13920.00,4.00,NA,2053710.00
2013,RI,Energy-Only Providers,9185.00,9977.00,374.00,1.00,NA,19537.00
2013,WA,Energy-Only Providers,0.00,1.00,15.00,0.00,NA,16.00
2013,US,Energy-Only Providers,11152269.00,1862120.00,51031.00,27.00,NA,13065447.00
