year,state,state_po,candidate,party_simplified,writein,candidate_votes,total_votes
2020,SOUTH CAROLINA,SC,"HAWKINS, HOWIE",OTHER,FALSE,6907,2514096
2020,SOUTH CAROLINA,SC,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1385103,2514096
2020,SOUTH CAROLINA,SC,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,1862,2514096
2020,SOUTH CAROLINA,SC,"JORGENSEN, JO",LIBERTARIAN,FALSE,27916,2514096
2020,SOUTH CAROLINA,SC,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1091541,2514096
2020,SOUTH DAKOTA,SD,"TRUMP, DONALD J.",REPUBLICAN,FALSE,261043,422609
2020,SOUTH DAKOTA,SD,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,150471,422609
2020,SOUTH DAKOTA,SD,"JORGENSEN, JO",LIBERTARIAN,FALSE,11095,422609
2020,TENNESSEE,TN,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1852475,3053851
2020,TENNESSEE,TN,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1143711,3053851
2020,TENNESSEE,TN,"BLANKENSHIP, DON",OTHER,FALSE,5365,3053851
2020,TENNESSEE,TN,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,1860,3053851
2020,TENNESSEE,TN,"HAWKINS, HOWIE",OTHER,FALSE,4545,3053851
2020,TENNESSEE,TN,"JORGENSEN, JO",OTHER,FALSE,29877,3053851
2020,TENNESSEE,TN,"KENNEDY, ALYSON",OTHER,FALSE,2576,3053851
2020,TENNESSEE,TN,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,2301,3053851
2020,TENNESSEE,TN,"WEST, KANYE",OTHER,FALSE,10279,3053851
2020,TENNESSEE,TN,"BODDIE, R. PRESIDENT",OTHER,TRUE,1,3053851
2020,TENNESSEE,TN,"CARROLL, BRIAN",OTHER,TRUE,762,3053851
2020,TENNESSEE,TN,"HOEFLING, TOM",OTHER,TRUE,31,3053851
2020,TENNESSEE,TN,"SIMMONS, JADE",OTHER,TRUE,68,3053851
2020,TEXAS,TX,"TRUMP, DONALD J.",REPUBLICAN,FALSE,5890347,11315056
2020,TEXAS,TX,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,5259126,11315056
2020,TEXAS,TX,"JORGENSEN, JO",LIBERTARIAN,FALSE,126243,11315056
2020,TEXAS,TX,"HAWKINS, HOWIE",OTHER,FALSE,33396,11315056
2020,TEXAS,TX,"BODDIE, R. PRESIDENT",OTHER,TRUE,2012,11315056
2020,TEXAS,TX,"CARROLL, BRIAN",OTHER,TRUE,2785,11315056
2020,TEXAS,TX,"CELLA, TODD",OTHER,TRUE,205,11315056
2020,TEXAS,TX,"CUELLAR, JESSE",OTHER,TRUE,49,11315056
2020,TEXAS,TX,"HOEFLING, TOM",OTHER,TRUE,337,11315056
2020,TEXAS,TX,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,350,11315056
2020,TEXAS,TX,"LOEB, ABRAM",OTHER,TRUE,36,11315056
2020,TEXAS,TX,"MORROW, ROBERT",OTHER,TRUE,56,11315056
2020,TEXAS,TX,"WELLS, KASEY",OTHER,TRUE,114,11315056
2020,UTAH,UT,"PIERCE, BROCK",OTHER,TRUE,2623,1488289
2020,UTAH,UT,"WEST, KANYE",OTHER,TRUE,7213,1488289
2020,UTAH,UT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,560282,1488289
2020,UTAH,UT,"BLANKENSHIP, DON",OTHER,FALSE,5551,1488289
2020,UTAH,UT,"JORGENSEN, JO",LIBERTARIAN,FALSE,38447,1488289
2020,UTAH,UT,"MCHUGH, JOE",OTHER,TRUE,2229,1488289
2020,UTAH,UT,"HAWKINS, HOWIE",OTHER,FALSE,5053,1488289
2020,UTAH,UT,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,1139,1488289
2020,UTAH,UT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,865140,1488289
2020,UTAH,UT,"CARROLL, BRIAN",OTHER,TRUE,368,1488289
2020,UTAH,UT,"HOEFLING, TOM",OTHER,TRUE,51,1488289
2020,UTAH,UT,"SIMMONS, JADE",OTHER,TRUE,186,1488289
2020,UTAH,UT,"FORBES, KATHERINE",OTHER,TRUE,1,1488289
2020,UTAH,UT,"BODDIE, R. PRESIDENT",OTHER,TRUE,6,1488289
2020,VERMONT,VT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,242820,370968
2020,VERMONT,VT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,112704,370968
2020,VERMONT,VT,"JORGENSEN, JO",LIBERTARIAN,FALSE,3608,370968
2020,VERMONT,VT,"HAWKINS, HOWIE",OTHER,FALSE,1310,370968
2020,VERMONT,VT,"WEST, KANYE",OTHER,FALSE,1269,370968
2020,VERMONT,VT,"PAIGE, BROOKE H.",OTHER,FALSE,1175,370968
2020,VERMONT,VT,"LAFONTAINE, CHRISTOPHER",OTHER,FALSE,856,370968
2020,VERMONT,VT,"DUNCAN, RICHARD",OTHER,FALSE,213,370968
2020,VERMONT,VT,"CARROLL, BRIAN",OTHER,FALSE,209,370968
2020,VERMONT,VT,"BLANKENSHIP, DON",OTHER,FALSE,208,370968
2020,VERMONT,VT,"KENNEDY, ALYSON",OTHER,FALSE,195,370968
2020,VERMONT,VT,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,166,370968
2020,VERMONT,VT,"SWING, GARY",OTHER,FALSE,141,370968
2020,VERMONT,VT,"COLLINS, PHIL",OTHER,FALSE,137,370968
2020,VERMONT,VT,"MCCORMIC, KEITH",OTHER,FALSE,126,370968
2020,VERMONT,VT,"PIERCE, BROCK",OTHER,FALSE,100,370968
2020,VERMONT,VT,"SEGAL, JEROME M.",OTHER,FALSE,65,370968
2020,VERMONT,VT,"HUBER, BLAKE",OTHER,FALSE,54,370968
2020,VERMONT,VT,"KOPITKE, KYLE KENLEY",OTHER,FALSE,53,370968
2020,VERMONT,VT,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,48,370968
2020,VERMONT,VT,,OTHER,TRUE,1942,370968
2020,VERMONT,VT,OVERVOTES,OTHER,FALSE,278,370968
2020,VERMONT,VT,BLANK VOTES,OTHER,FALSE,3262,370968
2020,VERMONT,VT,"SCALF, ZACHARY",OTHER,FALSE,29,370968
2020,VIRGINIA,VA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,2413568,4460524
2020,VIRGINIA,VA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1962430,4460524
2020,VIRGINIA,VA,"JORGENSEN, JO",LIBERTARIAN,FALSE,64761,4460524
2020,VIRGINIA,VA,,OTHER,TRUE,19765,4460524
2020,WASHINGTON,WA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,2369612,4087631
2020,WASHINGTON,WA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1584651,4087631
2020,WASHINGTON,WA,"JORGENSEN, JO",LIBERTARIAN,FALSE,80500,4087631
2020,WASHINGTON,WA,"HAWKINS, HOWIE",OTHER,FALSE,18289,4087631
2020,WASHINGTON,WA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,4840,4087631
2020,WASHINGTON,WA,"KENNEDY, ALYSON",OTHER,FALSE,2487,4087631
2020,WASHINGTON,WA,,OTHER,TRUE,27252,4087631
2020,WEST VIRGINIA,WV,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,235984,794652
2020,WEST VIRGINIA,WV,"TRUMP, DONALD J.",REPUBLICAN,FALSE,545382,794652
2020,WEST VIRGINIA,WV,"JORGENSEN, JO",LIBERTARIAN,FALSE,10687,794652
2020,WEST VIRGINIA,WV,"HAWKINS, HOWIE",OTHER,FALSE,2599,794652
2020,WISCONSIN,WI,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1630866,3298041
2020,WISCONSIN,WI,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1610184,3298041
2020,WISCONSIN,WI,"BLANKENSHIP, DON",OTHER,FALSE,5146,3298041
2020,WISCONSIN,WI,"JORGENSEN, JO",OTHER,FALSE,38491,3298041
2020,WISCONSIN,WI,"CARROLL, BRIAN",OTHER,FALSE,5259,3298041
2020,WISCONSIN,WI,"WELLS, KASEY",OTHER,TRUE,25,3298041
2020,WISCONSIN,WI,"SIMMONS, JADE",OTHER,TRUE,36,3298041
2020,WISCONSIN,WI,"BODDIE, R. PRESIDENT",OTHER,TRUE,5,3298041
2020,WISCONSIN,WI,"HAWKINS, HOWIE",OTHER,TRUE,1089,3298041
2020,WISCONSIN,WI,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,110,3298041
2020,WISCONSIN,WI,"WEST, KANYE",OTHER,TRUE,411,3298041
2020,WISCONSIN,WI,"CHARLES, MARK",OTHER,TRUE,52,3298041
2020,WISCONSIN,WI,,OTHER,TRUE,6367,3298041
2020,WYOMING,WY,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,73491,278503
2020,WYOMING,WY,"TRUMP, DONALD J.",REPUBLICAN,FALSE,193559,278503
2020,WYOMING,WY,"JORGENSEN, JO",LIBERTARIAN,FALSE,5768,278503
2020,WYOMING,WY,"PIERCE, BROCK",OTHER,FALSE,2208,278503
2020,WYOMING,WY,,OTHER,TRUE,1739,278503
2020,WYOMING,WY,OVERVOTES,OTHER,FALSE,279,278503
2020,WYOMING,WY,UNDERVOTES,OTHER,FALSE,1459,278503
