Year,State,Producer Type,Energy Source,"CO2
(Metric Tons)","SO2
(Metric Tons)","NOx
(Metric Tons)"
1999,WV,IPP NAICS-22 Non-Cogen,Coal,806370,739,1541
1999,WV,IPP NAICS-22 Non-Cogen,Natural Gas,1502,0,4
1999,WV,Total Electric Power Industry,All Sources,86781613,656086,266035
1999,WV,Total Electric Power Industry,Coal,86053007,647543,263174
1999,WV,Total Electric Power Industry,Natural Gas,551256,3,1244
1999,WV,Total Electric Power Industry,Other Gases,0,8098,1348
1999,WV,Total Electric Power Industry,Other,0,0,1
1999,WV,Total Electric Power Industry,Petroleum,177350,442,269
1999,WY,Electric Utility,All Sources,43668839,90182,85943
1999,WY,Electric Utility,Coal,43623301,90155,85911
1999,WY,Electric Utility,Natural Gas,9252,0,0
1999,WY,Electric Utility,Petroleum,36286,26,34
1999,WY,Industrial Cogen,All Sources,1264429,6769,3829
1999,WY,Industrial Cogen,Coal,941856,6485,2739
1999,WY,Industrial Cogen,Natural Gas,279127,1,819
1999,WY,Industrial Cogen,Other Gases,0,1,156
1999,WY,Industrial Cogen,Other,0,0,40
1999,WY,Industrial Cogen,Petroleum,43446,283,74
1999,WY,Industrial Non-Cogen,All Sources,2675,0,57
1999,WY,Industrial Non-Cogen,Natural Gas,2629,0,57
1999,WY,Industrial Non-Cogen,Petroleum,46,0,1
1999,WY,Total Electric Power Industry,All Sources,44935943,96951,89829
1999,WY,Total Electric Power Industry,Coal,44565157,96640,88650
1999,WY,Total Electric Power Industry,Natural Gas,291008,1,876
1999,WY,Total Electric Power Industry,Other Gases,0,1,156
1999,WY,Total Electric Power Industry,Other,0,0,40
1999,WY,Total Electric Power Industry,Petroleum,79778,309,109
2000,AK,Commercial Cogen,All Sources,658079,3838,1120
2000,AK,Commercial Cogen,Coal,647281,3813,871
2000,AK,Commercial Cogen,Petroleum,10798,25,249
2000,AK,Commercial Non-Cogen,All Sources,5476,11,113
2000,AK,Commercial Non-Cogen,Petroleum,5476,11,113
2000,AK,Electric Utility,All Sources,2783839,4995,9853
2000,AK,Electric Utility,Coal,382221,2502,572
2000,AK,Electric Utility,Natural Gas,1889122,9,5291
2000,AK,Electric Utility,Petroleum,512496,2483,3991
2000,AK,Industrial Cogen,All Sources,202811,110,3790
2000,AK,Industrial Cogen,Natural Gas,149841,1,2714
2000,AK,Industrial Cogen,Petroleum,52970,109,1076
2000,AK,Industrial Non-Cogen,All Sources,457460,21,1753
2000,AK,Industrial Non-Cogen,Natural Gas,448037,2,1588
2000,AK,Industrial Non-Cogen,Petroleum,9423,20,164
2000,AK,IPP NAICS-22 Cogen,All Sources,450179,5084,1520
2000,AK,IPP NAICS-22 Cogen,Coal,448143,5080,1482
2000,AK,IPP NAICS-22 Cogen,Petroleum,2036,4,38
2000,AK,Total Electric Power Industry,All Sources,4557844,14059,18149
2000,AK,Total Electric Power Industry,Coal,1477645,11395,2925
2000,AK,Total Electric Power Industry,Natural Gas,2487000,12,9593
2000,AK,Total Electric Power Industry,Petroleum,593199,2652,5631
2000,AL,Electric Utility,All Sources,75942275,464550,164734
2000,AL,Electric Utility,Coal,73750596,464089,159412
2000,AL,Electric Utility,Natural Gas,1993359,10,4467
2000,AL,Electric Utility,Petroleum,198320,452,856
2000,AL,Industrial Cogen,All Sources,4869378,49611,26861
2000,AL,Industrial Cogen,Coal,1945849,15971,4028
2000,AL,Industrial Cogen,Natural Gas,2409487,13,8121
2000,AL,Industrial Cogen,Other Gases,72538,18,485
2000,AL,Industrial Cogen,Other Biomass,0,182,340
2000,AL,Industrial Cogen,Wood and Wood Derived Fuels,0,31498,13371
2000,AL,Industrial Cogen,Other,38211,386,78
2000,AL,Industrial Cogen,Petroleum,403293,1543,435
2000,AL,Industrial Non-Cogen,All Sources,17966,0,44
2000,AL,Industrial Non-Cogen,Natural Gas,17966,0,41
2000,AL,Industrial Non-Cogen,Other,0,0,3
2000,AL,IPP NAICS-22 Cogen,All Sources,651415,3369,1922
2000,AL,IPP NAICS-22 Cogen,Coal,361751,3321,846
2000,AL,IPP NAICS-22 Cogen,Natural Gas,289169,1,665
2000,AL,IPP NAICS-22 Cogen,Wood and Wood Derived Fuels,0,46,402
2000,AL,IPP NAICS-22 Cogen,Petroleum,495,1,9
2000,AL,IPP NAICS-22 Non-Cogen,All Sources,33963,0,92
2000,AL,IPP NAICS-22 Non-Cogen,Natural Gas,33963,0,92
2000,AL,Total Electric Power Industry,All Sources,81514997,517530,193653
2000,AL,Total Electric Power Industry,Coal,76058196,483381,164286
2000,AL,Total Electric Power Industry,Natural Gas,4743944,24,13386
2000,AL,Total Electric Power Industry,Other Gases,72538,18,485
2000,AL,Total Electric Power Industry,Other Biomass,0,182,340
2000,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,0,31544,13773
2000,AL,Total Electric Power Industry,Other,38211,386,81
2000,AL,Total Electric Power Industry,Petroleum,602108,1996,1300
2000,AR,Commercial Cogen,All Sources,4518,1,295
2000,AR,Commercial Cogen,Natural Gas,4199,0,54
2000,AR,Commercial Cogen,Other Biomass,0,0,240
2000,AR,Commercial Cogen,Petroleum,319,1,0
2000,AR,Electric Utility,All Sources,27116061,68091,46977
2000,AR,Electric Utility,Coal,25065194,66161,40063
2000,AR,Electric Utility,Natural Gas,1874450,12,5619
2000,AR,Electric Utility,Petroleum,176417,1918,1295
2000,AR,Industrial Cogen,All Sources,1943133,16239,10020
2000,AR,Industrial Cogen,Coal,331960,2840,969
2000,AR,Industrial Cogen,Natural Gas,1554692,7,3987
2000,AR,Industrial Cogen,Other Biomass,0,1,5
2000,AR,Industrial Cogen,Wood and Wood Derived Fuels,0,13083,5006
2000,AR,Industrial Cogen,Other,291,3,8
2000,AR,Industrial Cogen,Petroleum,56190,305,45
2000,AR,Total Electric Power Industry,All Sources,29063712,84331,57292
2000,AR,Total Electric Power Industry,Coal,25397154,69001,41032
2000,AR,Total Electric Power Industry,Natural Gas,3433341,19,9660
2000,AR,Total Electric Power Industry,Other Biomass,0,1,245
2000,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,0,13083,5006
2000,AR,Total Electric Power Industry,Other,291,3,8
2000,AR,Total Electric Power Industry,Petroleum,232926,2224,1340
2000,AZ,Commercial Cogen,All Sources,15129,0,355
2000,AZ,Commercial Cogen,Natural Gas,15005,0,347
2000,AZ,Commercial Cogen,Other Biomass,0,0,5
2000,AZ,Commercial Cogen,Petroleum,124,0,3
2000,AZ,Electric Utility,All Sources,44952940,64996,91735
2000,AZ,Electric Utility,Coal,39809539,64588,78348
2000,AZ,Electric Utility,Natural Gas,4968053,32,12617
2000,AZ,Electric Utility,Petroleum,175348,375,770
2000,AZ,Industrial Cogen,All Sources,694152,3277,1216
2000,AZ,Industrial Cogen,Coal,680161,3276,1175
2000,AZ,Industrial Cogen,Natural Gas,13559,0,40
2000,AZ,Industrial Cogen,Petroleum,432,1,0
2000,AZ,Industrial Non-Cogen,All Sources,2316,2,57
2000,AZ,Industrial Non-Cogen,Natural Gas,2000,0,51
2000,AZ,Industrial Non-Cogen,Petroleum,316,2,6
2000,AZ,IPP NAICS-22 Cogen,All Sources,207043,1,574
2000,AZ,IPP NAICS-22 Cogen,Natural Gas,207043,1,574
2000,AZ,Total Electric Power Industry,All Sources,45871580,68276,93937
2000,AZ,Total Electric Power Industry,Coal,40489700,67864,79523
2000,AZ,Total Electric Power Industry,Natural Gas,5205660,33,13629
2000,AZ,Total Electric Power Industry,Other Biomass,0,0,5
2000,AZ,Total Electric Power Industry,Petroleum,176220,378,779
2000,CA,Commercial Cogen,All Sources,1820589,10,22526
2000,CA,Commercial Cogen,Natural Gas,1819510,8,20312
2000,CA,Commercial Cogen,Other Gases,36,0,0
2000,CA,Commercial Cogen,Other Biomass,0,1,2210
2000,CA,Commercial Cogen,Petroleum,1043,1,2
2000,CA,Commercial Non-Cogen,All Sources,0,0,2020
2000,CA,Commercial Non-Cogen,Other Biomass,0,0,2020
2000,CA,Electric Utility,All Sources,7101706,262,5021
2000,CA,Electric Utility,Geothermal,-12,0,0
2000,CA,Electric Utility,Natural Gas,6957802,40,2705
2000,CA,Electric Utility,Other Gases,0,2,56
2000,CA,Electric Utility,Other,0,0,5
2000,CA,Electric Utility,Petroleum,143916,220,2256
2000,CA,Industrial Cogen,All Sources,12369265,48255,38946
2000,CA,Industrial Cogen,Coal,1844462,13281,4531
2000,CA,Industrial Cogen,Natural Gas,9311709,42,25530
2000,CA,Industrial Cogen,Other Gases,0,13,3476
2000,CA,Industrial Cogen,Other Biomass,0,1,17
2000,CA,Industrial Cogen,Wood and Wood Derived Fuels,0,1564,1822
2000,CA,Industrial Cogen,Other,0,0,14
2000,CA,Industrial Cogen,Petroleum,1213094,33354,3554
2000,CA,Industrial Non-Cogen,All Sources,60944,20,342
2000,CA,Industrial Non-Cogen,Natural Gas,58030,0,200
2000,CA,Industrial Non-Cogen,Wood and Wood Derived Fuels,0,14,126
2000,CA,Industrial Non-Cogen,Petroleum,2914,6,16
2000,CA,IPP NAICS-22 Cogen,All Sources,14402150,47460,41606
2000,CA,IPP NAICS-22 Cogen,Coal,2057954,14967,5101
2000,CA,IPP NAICS-22 Cogen,Natural Gas,11259598,59,31462
2000,CA,IPP NAICS-22 Cogen,Other Gases,458,0,11
2000,CA,IPP NAICS-22 Cogen,Other Biomass,0,0,1253
2000,CA,IPP NAICS-22 Cogen,Wood and Wood Derived Fuels,0,39,347
2000,CA,IPP NAICS-22 Cogen,Other,36160,376,77
2000,CA,IPP NAICS-22 Cogen,Petroleum,1047980,32019,3354
2000,CA,IPP NAICS-22 Non-Cogen,All Sources,32041962,30491,34974
2000,CA,IPP NAICS-22 Non-Cogen,Geothermal,316231,0,0
2000,CA,IPP NAICS-22 Non-Cogen,Natural Gas,30171902,145,16560
2000,CA,IPP NAICS-22 Non-Cogen,Other Biomass,0,20,9020
2000,CA,IPP NAICS-22 Non-Cogen,Wood and Wood Derived Fuels,0,342,3004
2000,CA,IPP NAICS-22 Non-Cogen,Other,332299,1289,1895
2000,CA,IPP NAICS-22 Non-Cogen,Petroleum,1221530,28694,4495
2000,CA,Total Electric Power Industry,All Sources,67796616,126498,145435
2000,CA,Total Electric Power Industry,Coal,3902416,28248,9632
2000,CA,Total Electric Power Industry,Geothermal,316219,0,0
2000,CA,Total Electric Power Industry,Natural Gas,59578551,294,96769
2000,CA,Total Electric Power Industry,Other Gases,494,15,3543
2000,CA,Total Electric Power Industry,Other Biomass,0,22,14520
2000,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,1959,5299
2000,CA,Total Electric Power Industry,Other,368459,1665,1991
2000,CA,Total Electric Power Industry,Petroleum,3630477,94294,13677
2000,CO,Commercial Cogen,All Sources,110621,1,313
2000,CO,Commercial Cogen,Natural Gas,110594,1,313
2000,CO,Commercial Cogen,Petroleum,27,0,0
2000,CO,Commercial Non-Cogen,All Sources,0,0,360
2000,CO,Commercial Non-Cogen,Other Biomass,0,0,360
2000,CO,Electric Utility,All Sources,37045936,80530,65872
2000,CO,Electric Utility,Coal,35220335,80367,64287
2000,CO,Electric Utility,Natural Gas,1742646,6,780
2000,CO,Electric Utility,Petroleum,82955,158,806
2000,CO,Industrial Cogen,All Sources,310333,149,2022
2000,CO,Industrial Cogen,Natural Gas,235613,1,560
2000,CO,Industrial Cogen,Petroleum,74720,148,1463
2000,CO,Industrial Non-Cogen,All Sources,2766,0,62
2000,CO,Industrial Non-Cogen,Natural Gas,2766,0,62
2000,CO,IPP NAICS-22 Cogen,All Sources,2226037,1737,4728
2000,CO,IPP NAICS-22 Cogen,Coal,810306,1723,1138
2000,CO,IPP NAICS-22 Cogen,Natural Gas,1414360,7,3535
2000,CO,IPP NAICS-22 Cogen,Other Biomass,0,0,54
2000,CO,IPP NAICS-22 Cogen,Petroleum,1371,7,1
2000,CO,IPP NAICS-22 Non-Cogen,All Sources,390763,0,204
2000,CO,IPP NAICS-22 Non-Cogen,Natural Gas,390763,0,204
2000,CO,Total Electric Power Industry,All Sources,40086456,82417,73561
2000,CO,Total Electric Power Industry,Coal,36030641,82090,65425
2000,CO,Total Electric Power Industry,Natural Gas,3896742,15,5454
2000,CO,Total Electric Power Industry,Other Biomass,0,0,414
2000,CO,Total Electric Power Industry,Petroleum,159073,313,2270
2000,CT,Commercial Cogen,All Sources,44857,5,220
2000,CT,Commercial Cogen,Natural Gas,42731,0,218
2000,CT,Commercial Cogen,Petroleum,2126,4,2
2000,CT,Electric Utility,All Sources,8876,18,33
2000,CT,Electric Utility,Petroleum,8876,18,33
2000,CT,Industrial Cogen,All Sources,478921,818,832
2000,CT,Industrial Cogen,Natural Gas,348657,1,701
2000,CT,Industrial Cogen,Petroleum,130264,816,131
2000,CT,IPP NAICS-22 Cogen,All Sources,1981963,11166,819
2000,CT,IPP NAICS-22 Cogen,Coal,1576424,11140,342
2000,CT,IPP NAICS-22 Cogen,Natural Gas,393248,2,471
2000,CT,IPP NAICS-22 Cogen,Petroleum,12291,25,7
2000,CT,IPP NAICS-22 Non-Cogen,All Sources,10137344,39714,16917
2000,CT,IPP NAICS-22 Non-Cogen,Coal,1794132,8045,2345
2000,CT,IPP NAICS-22 Non-Cogen,Natural Gas,1456392,6,2361
2000,CT,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,343
2000,CT,IPP NAICS-22 Non-Cogen,Other,1181499,6099,5550
2000,CT,IPP NAICS-22 Non-Cogen,Petroleum,5705321,25564,6315
2000,CT,Total Electric Power Industry,All Sources,12651961,51721,18821
2000,CT,Total Electric Power Industry,Coal,3370556,19185,2687
2000,CT,Total Electric Power Industry,Natural Gas,2241028,9,3751
2000,CT,Total Electric Power Industry,Other Biomass,0,0,343
2000,CT,Total Electric Power Industry,Other,1181499,6099,5550
2000,CT,Total Electric Power Industry,Petroleum,5858878,26427,6488
2000,DC,Electric Utility,All Sources,125921,34,93
2000,DC,Electric Utility,Petroleum,125921,34,93
2000,DC,IPP NAICS-22 Non-Cogen,All Sources,45176,875,265
2000,DC,IPP NAICS-22 Non-Cogen,Petroleum,45176,875,265
2000,DC,Total Electric Power Industry,All Sources,171097,909,358
2000,DC,Total Electric Power Industry,Petroleum,171097,909,358
2000,DE,Electric Utility,All Sources,4142768,25521,6204
2000,DE,Electric Utility,Coal,3563362,24849,5629
2000,DE,Electric Utility,Natural Gas,229325,0,113
2000,DE,Electric Utility,Petroleum,350081,673,462
2000,DE,Industrial Cogen,All Sources,843094,2548,2950
2000,DE,Industrial Cogen,Coal,150774,1070,335
2000,DE,Industrial Cogen,Other Gases,0,1,1376
2000,DE,Industrial Cogen,Petroleum,692320,1479,1240
2000,DE,IPP NAICS-22 Non-Cogen,All Sources,1093776,9962,3252
2000,DE,IPP NAICS-22 Non-Cogen,Coal,674964,8173,2540
2000,DE,IPP NAICS-22 Non-Cogen,Natural Gas,222644,0,124
2000,DE,IPP NAICS-22 Non-Cogen,Petroleum,196168,1789,589
2000,DE,Total Electric Power Industry,All Sources,6079638,38031,12406
2000,DE,Total Electric Power Industry,Coal,4389100,34092,8504
2000,DE,Total Electric Power Industry,Natural Gas,451969,0,237
2000,DE,Total Electric Power Industry,Other Gases,0,1,1376
2000,DE,Total Electric Power Industry,Petroleum,1238569,3941,2291
2000,FL,Commercial Cogen,All Sources,64613,0,638
2000,FL,Commercial Cogen,Natural Gas,64476,0,443
2000,FL,Commercial Cogen,Other Biomass,0,0,195
2000,FL,Commercial Cogen,Petroleum,137,0,0
2000,FL,Commercial Non-Cogen,All Sources,0,0,240
2000,FL,Commercial Non-Cogen,Other Biomass,0,0,240
2000,FL,Electric Utility,All Sources,110564900,512301,265855
2000,FL,Electric Utility,Coal,64512540,302518,161046
2000,FL,Electric Utility,Natural Gas,17450485,54,18546
2000,FL,Electric Utility,Other Biomass,0,315,56
2000,FL,Electric Utility,Other,0,11,96
2000,FL,Electric Utility,Petroleum,28601875,209400,86105
2000,FL,Industrial Cogen,All Sources,3193115,30375,13976
2000,FL,Industrial Cogen,Coal,992351,11641,2269
2000,FL,Industrial Cogen,Natural Gas,1302192,5,3329
2000,FL,Industrial Cogen,Other Gases,0,10,255
2000,FL,Industrial Cogen,Other Biomass,0,43,665
2000,FL,Industrial Cogen,Wood and Wood Derived Fuels,0,12955,4884
2000,FL,Industrial Cogen,Other,0,0,895
2000,FL,Industrial Cogen,Petroleum,898572,5716,1677
2000,FL,Industrial Non-Cogen,All Sources,150718,1,360
2000,FL,Industrial Non-Cogen,Natural Gas,150718,1,360
2000,FL,IPP NAICS-22 Cogen,All Sources,7236932,64806,16148
2000,FL,IPP NAICS-22 Cogen,Coal,5295861,64591,12591
2000,FL,IPP NAICS-22 Cogen,Natural Gas,1896929,8,2330
2000,FL,IPP NAICS-22 Cogen,Other Gases,914,0,1
2000,FL,IPP NAICS-22 Cogen,Other Biomass,0,30,445
2000,FL,IPP NAICS-22 Cogen,Wood and Wood Derived Fuels,0,75,664
2000,FL,IPP NAICS-22 Cogen,Other,16658,68,101
2000,FL,IPP NAICS-22 Cogen,Petroleum,26570,31,17
2000,FL,IPP NAICS-22 Non-Cogen,All Sources,3751387,15082,14562
2000,FL,IPP NAICS-22 Non-Cogen,Natural Gas,754593,2,625
2000,FL,IPP NAICS-22 Non-Cogen,Other Gases,636,0,0
2000,FL,IPP NAICS-22 Non-Cogen,Other Biomass,0,2,394
2000,FL,IPP NAICS-22 Non-Cogen,Wood and Wood Derived Fuels,0,38,333
2000,FL,IPP NAICS-22 Non-Cogen,Other,2142450,9308,11964
2000,FL,IPP NAICS-22 Non-Cogen,Petroleum,853708,5732,1245
2000,FL,Total Electric Power Industry,All Sources,124961665,622565,311779
2000,FL,Total Electric Power Industry,Coal,70800752,378750,175906
2000,FL,Total Electric Power Industry,Natural Gas,21619393,70,25633
2000,FL,Total Electric Power Industry,Other Gases,1550,10,256
2000,FL,Total Electric Power Industry,Other Biomass,0,390,1995
2000,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,0,13068,5881
2000,FL,Total Electric Power Industry,Other,2159108,9387,13056
2000,FL,Total Electric Power Industry,Petroleum,30380862,220879,89044
2000,GA,Commercial Cogen,All Sources,278,0,6
2000,GA,Commercial Cogen,Petroleum,278,0,6
2000,GA,Commercial Non-Cogen,All Sources,15706,30,324
2000,GA,Commercial Non-Cogen,Petroleum,15706,30,324
2000,GA,Electric Utility,All Sources,74467977,470751,168170
2000,GA,Electric Utility,Coal,72652717,465027,164050
2000,GA,Electric Utility,Natural Gas,1174977,3,2039
2000,GA,Electric Utility,Other Biomass,0,17,1
2000,GA,Electric Utility,Petroleum,640283,5703,2081
2000,GA,Industrial Cogen,All Sources,6916235,87961,27323
2000,GA,Industrial Cogen,Coal,3706171,22733,8004
2000,GA,Industrial Cogen,Natural Gas,953526,4,2417
2000,GA,Industrial Cogen,Other Biomass,0,169,302
2000,GA,Industrial Cogen,Wood and Wood Derived Fuels,0,31483,11341
2000,GA,Industrial Cogen,Other,115431,832,404
2000,GA,Industrial Cogen,Petroleum,2141107,32740,4847
2000,GA,Industrial Non-Cogen,All Sources,1781,3,36
2000,GA,Industrial Non-Cogen,Natural Gas,361,0,8
2000,GA,Industrial Non-Cogen,Petroleum,1420,3,28
2000,GA,IPP NAICS-22 Cogen,All Sources,305218,35,80
2000,GA,IPP NAICS-22 Cogen,Natural Gas,291106,2,78
2000,GA,IPP NAICS-22 Cogen,Petroleum,14112,34,2
2000,GA,IPP NAICS-22 Non-Cogen,All Sources,879312,63,1185
2000,GA,IPP NAICS-22 Non-Cogen,Natural Gas,810730,2,1064
2000,GA,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,94
2000,GA,IPP NAICS-22 Non-Cogen,Petroleum,68582,60,27
2000,GA,Total Electric Power Industry,All Sources,82586507,558843,197124
2000,GA,Total Electric Power Industry,Coal,76358888,487760,172054
2000,GA,Total Electric Power Industry,Natural Gas,3230700,11,5606
2000,GA,Total Electric Power Industry,Other Biomass,0,186,397
2000,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,0,31483,11341
2000,GA,Total Electric Power Industry,Other,115431,832,404
2000,GA,Total Electric Power Industry,Petroleum,2881488,38570,7315
2000,HI,Electric Utility,All Sources,5474920,30441,19347
2000,HI,Electric Utility,Petroleum,5474920,30440,19346
2000,HI,Industrial Cogen,All Sources,415517,2190,1155
2000,HI,Industrial Cogen,Coal,137359,977,333
2000,HI,Industrial Cogen,Other Gases,320,0,88
2000,HI,Industrial Cogen,Other Biomass,0,30,450
2000,HI,Industrial Cogen,Petroleum,277838,1183,284
2000,HI,IPP NAICS-22 Cogen,All Sources,2566851,17458,4425
2000,HI,IPP NAICS-22 Cogen,Coal,1503387,10440,2472
2000,HI,IPP NAICS-22 Cogen,Petroleum,1063464,7018,1952
2000,HI,IPP NAICS-22 Non-Cogen,All Sources,221792,793,1189
2000,HI,IPP NAICS-22 Non-Cogen,Geothermal,6732,0,0
2000,HI,IPP NAICS-22 Non-Cogen,Other Biomass,0,0,28
2000,HI,IPP NAICS-22 Non-Cogen,Other,212955,788,1159
2000,HI,IPP NAICS-22 Non-Cogen,Petroleum,2105,5,3
2000,HI,Total Electric Power Industry,All Sources,8679080,50882,26116
2000,HI,Total Electric Power Industry,Coal,1640746,11417,2805
2000,HI,Total Electric Power Industry,Geothermal,6732,0,0
2000,HI,Total Electric Power Industry,Other Gases,320,0,88
2000,HI,Total Electric Power Industry,Other Biomass,0,30,478
2000,HI,Total Electric Power Industry,Other,212955,788,1159
2000,HI,Total Electric Power Industry,Petroleum,6818327,38646,21585
2000,IA,Commercial Cogen,All Sources,369539,3061,977
2000,IA,Commercial Cogen,Coal,342709,2517,767
2000,IA,Commercial Cogen,Natural Gas,5079,0,45
2000,IA,Commercial Cogen,Other Biomass,0,0,103
2000,IA,Commercial Cogen,Other,3241,35,7
2000,IA,Commercial Cogen,Petroleum,18510,509,54
2000,IA,Commercial Non-Cogen,All Sources,338,0,323
2000,IA,Commercial Non-Cogen,Natural Gas,338,0,1
2000,IA,Commercial Non-Cogen,Other Biomass,0,0,322
2000,IA,Electric Utility,All Sources,37177340,124667,72185
2000,IA,Electric Utility,Coal,36831653,123322,70962
2000,IA,Electric Utility,Natural Gas,252393,0,348
2000,IA,Electric Utility,Other,0,62,203
2000,IA,Electric Utility,Petroleum,93294,1279,671
2000,IA,Industrial Cogen,All Sources,4025712,27014,10243
2000,IA,Industrial Cogen,Coal,3512709,27010,9039
2000,IA,Industrial Cogen,Natural Gas,512313,3,1201
2000,IA,Industrial Cogen,Other Biomass,0,0,1
2000,IA,Industrial Cogen,Petroleum,690,1,2
